geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
augustus_masked-chr4-processed-gene-137.1	chr4	13689954	13690747	13690159	13690876	588	decrease
augustus_masked-chr4-processed-gene-198.24	chr4	19840010	19840786	19840081	19845248	705	increase
maker-chr4-augustus-gene-127.3	chr4	12781251	12784950	12783110	12783721	611	increase
maker-chr4-augustus-gene-23.13	chr4	2301122	2303202	2302613	2303018	405	increase
augustus_masked-chr4-processed-gene-227.11	chr4	22740028	22740249	22739929	22740285	222	increase
maker-chr4-augustus-gene-228.16	chr4	22881651	22884481	22882011	22883135	1124	decrease
maker-chr4-augustus-gene-39.16	chr4	3900818	3901919	3901753	3901931	166	decrease
augustus_masked-chr4-processed-gene-141.23	chr4	14173498	14174305	14172914	14174854	808	decrease
augustus_masked-chr4-processed-gene-163.0	chr4	16278297	16290475	16288409	16288603	194	decrease
maker-chr4-augustus-gene-7.2	chr4	768921	772222	771188	771252	64	decrease
augustus_masked-chr4-processed-gene-119.0	chr4	11944101	11944619	11944371	11945134	248	decrease
augustus_masked-chr4-processed-gene-84.9	chr4	8454898	8456865	8455950	8457816	915	decrease
augustus_masked-chr4-processed-gene-257.15	chr4	25714311	25717255	25716849	25717334	406	increase
maker-chr4-augustus-gene-220.3	chr4	21987364	21991446	21987559	21988033	474	decrease
augustus_masked-chr4-processed-gene-203.2	chr4	20300174	20301312	20300314	20300731	417	increase
maker-chr4-augustus-gene-237.14	chr4	23752465	23754907	23754837	23755937	70	increase
maker-chr4-augustus-gene-199.27	chr4	19953789	19961151	19960023	19960893	870	increase
maker-chr4-augustus-gene-199.27	chr4	19953789	19961151	19954972	19956000	1028	increase
maker-chr4-augustus-gene-228.6	chr4	22866317	22868338	22866691	22866925	234	decrease
augustus_masked-chr4-processed-gene-32.24	chr4	3206840	3207805	3206468	3208362	966	increase
maker-chr4-augustus-gene-221.17	chr4	22090903	22096518	22090671	22090925	23	increase
maker-chr4-augustus-gene-28.25	chr4	2802584	2804514	2802525	2802725	142	decrease
maker-chr4-augustus-gene-28.41	chr4	2844805	2846487	2844216	2847073	1683	decrease
augustus_masked-chr4-processed-gene-219.9	chr4	21942128	21943402	21942478	21942914	436	decrease
maker-chr4-augustus-gene-4.31	chr4	412761	415084	413861	414361	500	increase
maker-chr4-augustus-gene-4.31	chr4	412761	415084	415054	415435	30	increase
augustus_masked-chr4-processed-gene-196.26	chr4	19668822	19673918	19673554	19673872	318	decrease
augustus_masked-chr4-processed-gene-84.3	chr4	8412577	8413849	8410967	8412666	90	increase
augustus_masked-chr4-processed-gene-162.2	chr4	16193419	16197425	16193838	16195011	1173	decrease
augustus_masked-chr4-processed-gene-15.16	chr4	1538345	1539474	1539224	1539536	250	increase
maker-chr4-augustus-gene-4.33	chr4	459483	462435	461775	462331	556	decrease
augustus_masked-chr4-processed-gene-161.19	chr4	16099873	16100656	16099765	16101004	784	decrease
augustus_masked-chr4-processed-gene-51.16	chr4	5136246	5139120	5137548	5138052	504	decrease
augustus_masked-chr4-processed-gene-72.10	chr4	7279810	7280718	7280547	7281003	171	decrease
augustus_masked-chr4-processed-gene-50.4	chr4	5060660	5062673	5061849	5062533	684	increase
maker-chr4-augustus-gene-190.15	chr4	19028192	19029233	19027987	19029183	992	decrease
maker-chr4-augustus-gene-125.8	chr4	12510320	12511032	12510231	12510801	482	decrease
augustus_masked-chr4-processed-gene-236.4	chr4	23603204	23603893	23602772	23603372	169	increase
augustus_masked-chr4-processed-gene-186.16	chr4	18600067	18603868	18603412	18604426	456	increase
maker-chr4-augustus-gene-188.4	chr4	18870962	18872044	18871120	18871565	445	increase
maker-chr4-augustus-gene-218.40	chr4	21852361	21854316	21853740	21853946	206	decrease
augustus_masked-chr4-processed-gene-270.16	chr4	27074318	27075971	27075673	27076171	298	decrease
maker-chr4-augustus-gene-177.33	chr4	17758727	17759533	17759105	17759386	281	increase
maker-chr4-augustus-gene-33.26	chr4	3311093	3311857	3310257	3311728	636	decrease
augustus_masked-chr4-processed-gene-20.9	chr4	2035831	2036094	2035528	2036011	181	increase
augustus_masked-chr4-processed-gene-250.50	chr4	25013920	25015755	25014901	25015478	577	decrease
augustus_masked-chr4-processed-gene-229.19	chr4	22932103	22933782	22932107	22932714	607	decrease
maker-chr4-augustus-gene-224.15	chr4	22425708	22433575	22425972	22426543	571	increase
maker-chr4-augustus-gene-224.15	chr4	22425708	22433575	22428169	22428402	233	increase
maker-chr4-augustus-gene-126.12	chr4	12608219	12610330	12610315	12610955	15	increase
augustus_masked-chr4-processed-gene-86.17	chr4	8647957	8648490	8647339	8648326	370	decrease
maker-chr4-augustus-gene-234.16	chr4	23439191	23441330	23440549	23441726	781	increase
augustus_masked-chr4-processed-gene-76.3	chr4	7680213	7684086	7682572	7682744	172	increase
maker-chr4-augustus-gene-212.26	chr4	21222092	21226305	21225049	21225648	599	increase
maker-chr4-augustus-gene-17.2	chr4	1733177	1734503	1733225	1733800	575	decrease
augustus_masked-chr4-processed-gene-10.17	chr4	998395	999468	998199	999332	938	decrease
maker-chr4-augustus-gene-44.4	chr4	4422493	4425014	4422743	4422774	31	decrease
maker-chr4-augustus-gene-34.15	chr4	3450402	3451523	3449958	3450537	136	increase
augustus_masked-chr4-processed-gene-34.10	chr4	3461256	3462614	3461909	3462721	705	increase
maker-chr4-augustus-gene-160.41	chr4	16023369	16026310	16025609	16026470	701	decrease
maker-chr4-augustus-gene-160.41	chr4	16023369	16026310	16023271	16023818	450	decrease
maker-chr4-augustus-gene-204.36	chr4	20467951	20470163	20468969	20470153	1184	decrease
augustus_masked-chr4-processed-gene-145.13	chr4	14528394	14530152	14528261	14530747	1759	increase
maker-chr4-augustus-gene-36.2	chr4	3609631	3614335	3610478	3610622	144	increase
maker-chr4-augustus-gene-19.8	chr4	1954625	1958037	1955127	1956238	1111	increase
augustus_masked-chr4-processed-gene-15.17	chr4	1582421	1583550	1583518	1583669	32	increase
maker-chr4-augustus-gene-84.12	chr4	8404714	8408250	8405986	8407045	1059	increase
maker-chr4-augustus-gene-44.7	chr4	4481281	4483316	4481231	4481486	206	decrease
augustus_masked-chr4-processed-gene-32.25	chr4	3214919	3219484	3217985	3218041	56	decrease
augustus_masked-chr4-processed-gene-6.33	chr4	651361	653888	652371	652875	504	decrease
augustus_masked-chr4-processed-gene-84.8	chr4	8450707	8452684	8451658	8452486	828	decrease
maker-chr4-augustus-gene-252.26	chr4	25233434	25242062	25234691	25235379	688	decrease
maker-chr4-augustus-gene-252.26	chr4	25233434	25242062	25239694	25240117	423	decrease
maker-chr4-augustus-gene-251.4	chr4	25111160	25112881	25111902	25112455	553	increase
