seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
chr2,6668277,6679187,10911,*,468,207.276205970428,-1.3031752677147,-87.575364954077,1.90175532016051e-05,0.000390817814394925,1248403,1248870,468
chr2,6650137,6660976,10840,*,470,201.273464483733,-1.2542618482592,-84.2361042171444,1.90175532016051e-05,0.000390817814394925,1247533,1248002,470
chr7,16320733,16323184,2452,*,114,76.1309047465774,-1.65334489141899,-59.8931411636717,1.90175532016051e-05,0.000390817814394925,5097357,5097470,114
chr2,3933009,3937773,4765,*,151,90.6617872617613,-1.56894634802555,-55.8377370784268,1.90175532016051e-05,0.000390817814394925,1175378,1175528,151
chr7,4338434,4339815,1382,*,58,32.2007509083546,-1.55854397473565,-46.1179184376414,1.90175532016051e-05,0.000390817814394925,4746168,4746225,58
chr2,2314462,2315437,976,*,57,36.1599107084222,-1.63790529900924,-41.3007547296587,1.90175532016051e-05,0.000390817814394925,1127244,1127300,57
chr7,7953148,7954461,1314,*,41,29.1692076730142,-1.81788468229469,-39.1185800735712,1.90175532016051e-05,0.000390817814394925,4849724,4849764,41
chr3,12600887,12601718,832,*,31,16.3961481637095,-1.60387472947401,-38.9546802552786,1.90175532016051e-05,0.000390817814394925,2008806,2008836,31
chr8,23437902,23441143,3242,*,158,62.3061397725066,-1.27583854807936,-38.9505158568298,1.90175532016051e-05,0.000390817814394925,6015456,6015613,158
chr1,15403241,15404170,930,*,46,21.1555408693398,-1.38670207925347,-38.8331159323867,1.90175532016051e-05,0.000390817814394925,485260,485305,46
chr2,6645032,6649354,4323,*,156,54.6021525008019,-1.19711224319462,-37.8647017158999,1.90175532016051e-05,0.000390817814394925,1247349,1247504,156
chr6,21844339,21845477,1139,*,67,27.2996373994057,-1.15816671016868,-37.850254108498,1.90175532016051e-05,0.000390817814394925,4427880,4427946,67
chr2,10627390,10628402,1013,*,52,21.3666792462207,-1.187013268717,-34.3373708095331,1.90175532016051e-05,0.000390817814394925,1354035,1354086,52
chr4,1883462,1885231,1770,*,99,41.755563225111,-1.2179743894339,-33.9498494998283,1.90175532016051e-05,0.000390817814394925,2441069,2441167,99
chr1,16324947,16326065,1119,*,45,28.130364482489,-1.51873177704906,-33.8881318437635,1.90175532016051e-05,0.000390817814394925,510853,510897,45
chr2,6662236,6663328,1093,*,77,28.9951187959749,-1.25222392800389,-33.7011946618786,1.90175532016051e-05,0.000390817814394925,1248080,1248156,77
chr1,19567733,19568461,729,*,32,19.0304719073873,-1.71485203515594,-33.5380357070865,1.90175532016051e-05,0.000390817814394925,609186,609217,32
chr3,28507895,28508634,740,*,36,18.3531176618062,-1.52260764152948,-32.877790145141,1.90175532016051e-05,0.000390817814394925,2352069,2352104,36
chr4,8319397,8320267,871,*,36,18.5907039707347,-1.62629612255166,-32.2889450291842,1.90175532016051e-05,0.000390817814394925,2580143,2580178,36
chr7,13059088,13060224,1137,*,26,15.3377942196567,-1.68348423966037,-32.2199410954647,1.90175532016051e-05,0.000390817814394925,5002444,5002469,26
chr3,22776258,22778302,2045,*,66,29.053797682521,-1.25747470594325,-31.9479014512047,1.90175532016051e-05,0.000390817814394925,2218439,2218504,66
chr4,12502849,12505109,2261,*,68,23.6194064706067,-1.11419299303382,-31.8570166046762,1.90175532016051e-05,0.000390817814394925,2650984,2651051,68
chr2,2337007,2338583,1577,*,63,32.5527786647221,-1.35828876386952,-31.1547590740585,1.90175532016051e-05,0.000390817814394925,1127692,1127754,63
chr1,32625663,32629346,3684,*,230,26.4138998943382,0.263015882760577,29.5620813224923,1.90175532016051e-05,0.000390817814394925,943938,944167,230
chr8,17084898,17089791,4894,*,206,86.4557092002975,-1.20778473832536,-29.5579242859511,1.90175532016051e-05,0.000390817814394925,5821686,5821891,206
chr7,19182106,19182970,865,*,42,18.6756238566561,-1.30248580170368,-29.1887658391149,1.90175532016051e-05,0.000390817814394925,5179975,5180016,42
chr7,27811999,27812690,692,*,28,15.5974063215634,-1.53742609782137,-28.2462670269599,1.90175532016051e-05,0.000390817814394925,5367462,5367489,28
chr7,14672441,14673628,1188,*,40,26.8622454509653,-1.53399625267447,-27.2917440255961,1.90175532016051e-05,0.000390817814394925,5051579,5051618,40
chr1,27971557,27971781,225,*,13,9.09775856458333,-2.14532769235314,-27.2583469326418,1.90175532016051e-05,0.000390817814394925,803614,803626,13
