seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
chr16,13262591,13265126,2536,*,188,163.934454141025,-2.2667988962375,-115.028288262483,5.20589307095632e-05,0.000297077459672814,4814505,4814692,188
chr13,13180432,13183070,2639,*,104,92.8791825246044,-2.39129332260406,-112.692102277011,5.20589307095632e-05,0.000297077459672814,2604745,2604848,104
chr11,4064738,4065511,774,*,39,37.8834011082821,-2.59149341563381,-110.204409879485,5.20589307095632e-05,0.000297077459672814,1384589,1384627,39
chr16,13253390,13254937,1548,*,73,60.0725744448444,-2.21318441161629,-100.919338552283,5.20589307095632e-05,0.000297077459672814,4813959,4814031,73
chr12,13913605,13914608,1004,*,24,21.3265166190889,-2.40130931111289,-100.267204150132,5.20589307095632e-05,0.000297077459672814,2103271,2103294,24
chr13,17847874,17848301,428,*,35,31.1649516433534,-2.580100077992,-96.8417003280725,5.20589307095632e-05,0.000297077459672814,2722420,2722454,35
chr13,19732366,19733796,1431,*,60,54.1015793418204,-2.52223036093883,-87.784615759078,5.20589307095632e-05,0.000297077459672814,2724705,2724764,60
chr10,6004715,6007508,2794,*,113,96.4947587028774,-2.36617709743268,-87.4575398614903,5.20589307095632e-05,0.000297077459672814,1200434,1200546,113
chr16,11193573,11199426,5854,*,373,319.589938223503,-2.14142519263075,-86.8767872473751,5.20589307095632e-05,0.000297077459672814,4737550,4737922,373
chr12,13424202,13424807,606,*,51,47.6105354524803,-2.47478081233217,-86.0463656787239,5.20589307095632e-05,0.000297077459672814,2102266,2102316,51
chr11,3294820,3295789,970,*,54,51.0418863307881,-2.39009613845053,-85.877627495984,5.20589307095632e-05,0.000297077459672814,1383895,1383948,54
chr12,3430376,3431687,1312,*,38,35.6979995255322,-2.48186987219277,-82.5475079256648,5.20589307095632e-05,0.000297077459672814,2081598,2081635,38
chr9,2094864,2097344,2481,*,78,63.8469665874237,-2.24560347063713,-79.7129756631925,5.20589307095632e-05,0.000297077459672814,78450,78527,78
chr12,17590348,17591175,828,*,35,31.2003576087034,-2.34793447868218,-78.3319658457058,5.20589307095632e-05,0.000297077459672814,2109125,2109159,35
chr16,11181092,11190162,9071,*,546,420.43905009464,-2.02434692219697,-73.8096624101078,5.20589307095632e-05,0.000297077459672814,4736846,4737391,546
chr11,21918675,21919548,874,*,30,25.9902565193557,-2.31522055837598,-72.725011069136,5.20589307095632e-05,0.000297077459672814,1892176,1892205,30
chr13,4591938,4592950,1013,*,48,39.213831898707,-2.30448570368633,-71.6916306985487,5.20589307095632e-05,0.000297077459672814,2392867,2392914,48
chr11,594361,595036,676,*,36,33.838557495965,-2.56145284923295,-71.2876974840843,5.20589307095632e-05,0.000297077459672814,1379890,1379925,36
chr14,11387809,11388541,733,*,28,23.8967324575523,-2.49120572690446,-71.0416040591004,5.20589307095632e-05,0.000297077459672814,3097295,3097322,28
chr12,13301102,13301473,372,*,27,25.043174284835,-2.56266492773194,-70.4060719021663,5.20589307095632e-05,0.000297077459672814,2102176,2102202,27
chr10,17700363,17701728,1366,*,21,17.5095209242444,-2.71473869877593,-70.3841372331964,5.20589307095632e-05,0.000297077459672814,1377077,1377097,21
chr11,21923492,21924071,580,*,35,30.2353775516027,-2.30576345666951,-70.1002116552742,5.20589307095632e-05,0.000297077459672814,1892318,1892352,35
chr13,2535588,2536534,947,*,64,41.7392864016095,-2.03472185812261,-69.4278120668192,5.20589307095632e-05,0.000297077459672814,2309967,2310030,64
chr10,7407474,7408821,1348,*,65,54.4906136767002,-2.42563335361296,-67.1664138494173,5.20589307095632e-05,0.000297077459672814,1253989,1254053,65
chr12,6747797,6748227,431,*,44,34.3699857578674,-2.21155637189016,-67.0770047728208,5.20589307095632e-05,0.000297077459672814,2090914,2090957,44
chr15,27829324,27830319,996,*,44,36.4478333635149,-2.23033276347415,-65.4530101331946,5.20589307095632e-05,0.000297077459672814,4365094,4365137,44
chr14,77249,78129,881,*,50,42.6354341770424,-2.24344439376778,-64.9452596563972,5.20589307095632e-05,0.000297077459672814,2762000,2762049,50
chr13,18307702,18308386,685,*,25,23.7470368188419,-2.59477859211148,-63.2642947966509,5.20589307095632e-05,0.000297077459672814,2723228,2723252,25
chr11,20958772,20959264,493,*,20,14.2044386367878,-2.41976293230308,-63.1525616810809,5.20589307095632e-05,0.000297077459672814,1851976,1851995,20
chr13,2861067,2862211,1145,*,48,42.1099495823857,-2.25676245289689,-61.2554290803081,5.20589307095632e-05,0.000297077459672814,2322695,2322742,48
chr13,13056138,13057194,1057,*,78,59.7944773067018,-2.13158260289731,-61.061345704023,5.20589307095632e-05,0.000297077459672814,2599959,2600036,78
chr10,11419844,11423474,3631,*,126,68.9688569885129,1.69883864614865,59.9063944753997,5.20589307095632e-05,0.000297077459672814,1321576,1321701,126
chr12,1042029,1043256,1228,*,46,43.5891083648212,-2.55723412966733,-57.8370313245373,5.20589307095632e-05,0.000297077459672814,2073849,2073894,46
chr14,2409479,2410711,1233,*,62,45.2170798029506,-2.06535983513007,-57.7476946969572,5.20589307095632e-05,0.000297077459672814,2774836,2774897,62
chr13,13773888,13774442,555,*,37,33.6594845766329,2.36418378195098,57.5682945377107,5.20589307095632e-05,0.000297077459672814,2626145,2626181,37
chr10,18790667,18791185,519,*,60,55.7288286084021,-2.48439293965143,-56.8840328176164,5.20589307095632e-05,0.000297077459672814,1377801,1377860,60
chr10,14713585,14715111,1527,*,39,34.5869373968902,-2.44026350260094,-56.0213183383928,5.20589307095632e-05,0.000297077459672814,1374424,1374462,39
chr15,25566125,25567082,958,*,47,36.1544078343158,-2.29432417315556,-54.8743820059125,5.20589307095632e-05,0.000297077459672814,4275751,4275797,47
chr16,5432910,5434496,1587,*,31,18.5327680613018,-1.76800301135926,-54.8584716446293,5.20589307095632e-05,0.000297077459672814,4582141,4582171,31
chr12,12633275,12633611,337,*,22,20.4928646603739,2.52636350144687,54.6579447141759,5.20589307095632e-05,0.000297077459672814,2099937,2099958,22
chr11,1539148,1540246,1099,*,29,25.4606117548856,2.40510473314552,54.4569663933429,5.20589307095632e-05,0.000297077459672814,1380979,1381007,29
chr11,3381533,3383895,2363,*,59,51.2284904375148,-2.3063631493357,-52.6022525576633,5.20589307095632e-05,0.000297077459672814,1384031,1384089,59
chr11,4334555,4334673,119,*,7,6.87791765643178,-2.59090056180748,-52.1281042929765,5.20589307095632e-05,0.000297077459672814,1384761,1384767,7
chr11,3735105,3736071,967,*,55,43.9579815003479,-2.02350129137199,-51.9162703081475,5.20589307095632e-05,0.000297077459672814,1384307,1384361,55
chr12,13905710,13908478,2769,*,55,48.6479022684511,-2.3082224283738,-51.4394614382955,5.20589307095632e-05,0.000297077459672814,2103216,2103270,55
chr12,16291855,16292240,386,*,19,17.031399864749,-2.51039317853489,-51.3754631742026,5.20589307095632e-05,0.000297077459672814,2107756,2107774,19
chr11,15079828,15080713,886,*,24,17.8371505514523,-2.12160897797892,-51.159968365281,5.20589307095632e-05,0.000297077459672814,1767589,1767612,24
chr11,13025527,13026548,1022,*,59,50.0921408164182,-2.26333374978732,-51.0121161206437,5.20589307095632e-05,0.000297077459672814,1687967,1688025,59
chr14,577753,578200,448,*,38,36.0791600749964,-2.31715327209878,-50.9105045743222,5.20589307095632e-05,0.000297077459672814,2763470,2763507,38
chr15,14489746,14490401,656,*,54,39.7026998115796,-1.94318027851233,-50.6528358633476,5.20589307095632e-05,0.000297077459672814,3942676,3942729,54
chr15,26432182,26433196,1015,*,22,17.4785529402016,-2.35908964118023,-50.6040220141869,5.20589307095632e-05,0.000297077459672814,4310469,4310490,22
