geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
maker-chr4-augustus-gene-127.3	chr4	12781251	12784950	12783920	12784386	466	decrease
maker-chr4-augustus-gene-142.10	chr4	14279446	14280219	14279392	14279712	267	increase
maker-chr4-augustus-gene-239.29	chr4	23911974	23912581	23912314	23914572	267	decrease
augustus_masked-chr4-processed-gene-249.44	chr4	24930386	24931008	24930482	24931022	526	decrease
augustus_masked-chr4-processed-gene-172.5	chr4	17222647	17225667	17222329	17223534	888	decrease
maker-chr4-augustus-gene-148.5	chr4	14816344	14820395	14816118	14816581	238	decrease
augustus_masked-chr4-processed-gene-254.24	chr4	25451313	25452119	25451231	25451602	290	decrease
maker-chr4-augustus-gene-28.33	chr4	2872531	2877305	2873325	2873995	670	decrease
maker-chr4-augustus-gene-28.33	chr4	2872531	2877305	2875852	2877512	1453	decrease
maker-chr4-augustus-gene-50.19	chr4	5014575	5015759	5014790	5016129	969	decrease
maker-chr4-augustus-gene-242.11	chr4	24191568	24192174	24191302	24192150	583	decrease
maker-chr4-augustus-gene-39.16	chr4	3900818	3901919	3900942	3902017	977	decrease
augustus_masked-chr4-processed-gene-163.0	chr4	16278297	16290475	16286088	16286777	689	decrease
maker-chr4-augustus-gene-148.9	chr4	14873967	14884396	14875273	14875602	329	decrease
maker-chr4-augustus-gene-166.7_maker-chr4-augustus-gene-166.8	chr4	16640486	16648243	16644075	16644676	601	decrease
augustus_masked-chr4-processed-gene-232.25	chr4	23268296	23269207	23267718	23269059	764	decrease
maker-chr4-augustus-gene-172.28	chr4	17282761	17284394	17283953	17284668	441	decrease
maker-chr4-augustus-gene-178.38	chr4	17857008	17861451	17858557	17859130	573	decrease
maker-chr4-augustus-gene-199.27	chr4	19953789	19961151	19958107	19960096	1989	decrease
maker-chr4-augustus-gene-28.41	chr4	2844805	2846487	2844216	2844845	41	decrease
maker-chr4-augustus-gene-4.31	chr4	412761	415084	410906	413137	377	decrease
augustus_masked-chr4-processed-gene-196.26	chr4	19668822	19673918	19673129	19673811	682	decrease
augustus_masked-chr4-processed-gene-84.3	chr4	8412577	8413849	8412588	8413291	703	decrease
augustus_masked-chr4-processed-gene-15.16	chr4	1538345	1539474	1539295	1539675	179	decrease
maker-chr4-augustus-gene-4.33	chr4	459483	462435	461419	461705	286	decrease
maker-chr4-augustus-gene-182.27	chr4	18225547	18229549	18227880	18228309	429	decrease
maker-chr4-augustus-gene-151.0	chr4	15116477	15118001	15116496	15118899	1505	decrease
augustus_masked-chr4-processed-gene-50.4	chr4	5060660	5062673	5062533	5063112	140	decrease
maker-chr4-augustus-gene-77.7	chr4	7738017	7738906	7738120	7739031	786	decrease
maker-chr4-augustus-gene-31.12	chr4	3102476	3104648	3103932	3105222	716	decrease
maker-chr4-augustus-gene-163.17	chr4	16303913	16309136	16305125	16305254	129	decrease
augustus_masked-chr4-processed-gene-32.14	chr4	3178026	3179175	3177184	3178053	28	decrease
augustus_masked-chr4-processed-gene-27.8	chr4	2710225	2710708	2709675	2713021	484	decrease
augustus_masked-chr4-processed-gene-216.20	chr4	21628377	21629794	21628727	21629224	497	increase
maker-chr4-augustus-gene-163.22	chr4	16317686	16320393	16320372	16321569	21	decrease
augustus_masked-chr4-processed-gene-208.32	chr4	20843110	20846807	20846345	20847004	462	increase
maker-chr4-augustus-gene-253.1	chr4	25317301	25317709	25317260	25318211	409	decrease
augustus_masked-chr4-processed-gene-7.14	chr4	749262	750395	749455	750583	940	decrease
