seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
chr8,17085623,17087195,1573,*,68,59.1677475678312,-2.35831487207141,-129.678594013866,6.88847558035407e-05,0.00149171979264328,5946797,5946864,68
chr3,17954404,17955785,1382,*,42,35.8583847592874,-2.51643504627008,-63.1847839746709,6.88847558035407e-05,0.00149171979264328,2161913,2161954,42
chr2,3932795,3938027,5233,*,130,101.768126508443,-2.03138608883946,-53.7867028869666,6.88847558035407e-05,0.00149171979264328,1188863,1188992,130
chr3,28507771,28508702,932,*,54,45.9377764064877,-2.34239923156084,-50.8319733047294,6.88847558035407e-05,0.00149171979264328,2389984,2390037,54
chr1,19567724,19568486,763,*,26,21.6271799460871,-2.290620047712,-45.7732223299479,6.88847558035407e-05,0.00149171979264328,593283,593308,26
chr1,16324799,16325812,1014,*,68,50.3179844126537,-1.81397783961082,-44.3159111964619,6.88847558035407e-05,0.00149171979264328,486840,486907,68
chr3,12738343,12739212,870,*,30,21.4561322427955,-1.91686109628178,-43.2498818362915,6.88847558035407e-05,0.00149171979264328,2022702,2022731,30
chr7,13059016,13060193,1178,*,45,35.2545548343638,-2.09920696692212,-42.1537950281032,6.88847558035407e-05,0.00149171979264328,5085127,5085171,45
chr7,1274501,1275090,590,*,20,16.1727911148952,-2.32680167707651,-40.3417600327099,6.88847558035407e-05,0.00149171979264328,4747475,4747494,20
chr2,1699197,1700121,925,*,29,20.7334122231412,-1.83043689916564,-40.2809318132709,6.88847558035407e-05,0.00149171979264328,1119393,1119421,29
chr8,1883196,1884733,1538,*,62,46.0680369804696,-1.86480377345957,-37.6554552628504,6.88847558035407e-05,0.00149171979264328,5592448,5592509,62
chr8,2737909,2738457,549,*,17,11.6192328986063,-1.87434175962596,-37.6228467951095,6.88847558035407e-05,0.00149171979264328,5615413,5615429,17
chr1,9524474,9524678,205,*,10,5.91194253022212,-1.56986968163036,-35.7382274359737,6.88847558035407e-05,0.00149171979264328,285541,285550,10
chr3,12600729,12601712,984,*,28,16.8078630600559,-1.88542354354647,-34.6461603665608,6.88847558035407e-05,0.00149171979264328,2018946,2018973,28
chr1,34714005,34715135,1131,*,30,23.7927056031551,-2.05904156069476,-33.7796027755684,6.88847558035407e-05,0.00149171979264328,963538,963567,30
chr3,2828755,2829546,792,*,19,11.1448249757868,-2.15406032507576,-33.5735082268797,6.88847558035407e-05,0.00149171979264328,1732639,1732657,19
chr8,16354964,16356747,1784,*,39,30.1432855799182,-2.02162377626066,-33.5588563012513,6.88847558035407e-05,0.00149171979264328,5922453,5922491,39
chr6,7497607,7497845,239,*,6,2.00285060564669,-1.48837482398174,-33.1872165946993,6.88847558035407e-05,0.00149171979264328,4128513,4128518,6
chr7,6663218,6664103,886,*,41,30.1617693172732,-1.94457427491035,-33.1753753294411,6.88847558035407e-05,0.00149171979264328,4898414,4898454,41
chr2,2219823,2220753,931,*,52,42.0949668718668,-2.17271884608187,-32.8539882716754,6.88847558035407e-05,0.00149171979264328,1136205,1136256,52
chr8,17088419,17089647,1229,*,43,33.1290270118309,-1.87795878257488,-31.7718065407663,6.88847558035407e-05,0.00149171979264328,5946911,5946953,43
chr6,11311639,11312773,1135,*,30,15.6765241609094,-1.41641296339137,-31.7613473793236,6.88847558035407e-05,0.00149171979264328,4255075,4255104,30
chr6,20667232,20668411,1180,*,99,63.8890114517893,-1.58117212220802,-31.4240840834115,6.88847558035407e-05,0.00149171979264328,4486033,4486131,99
chr3,17911617,17912863,1247,*,57,38.0617787836223,-1.99605170054332,-31.2380762159779,6.88847558035407e-05,0.00149171979264328,2160614,2160670,57
chr4,12502684,12505263,2580,*,92,49.3929486949688,-1.44985296838305,-30.4259772489583,6.88847558035407e-05,0.00149171979264328,2714460,2714551,92
