geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
maker-chr4-augustus-gene-182.32	chr4	18245876	18247032	18246162	18247548	870	decrease
augustus_masked-chr4-processed-gene-145.22	chr4	14550128	14553181	14551864	14551914	50	decrease
maker-chr4-augustus-gene-220.1	chr4	21972900	21973821	21972659	21972981	82	decrease
augustus_masked-chr4-processed-gene-137.1	chr4	13689954	13690747	13690437	13691584	310	decrease
augustus_masked-chr4-processed-gene-198.24	chr4	19840010	19840786	19839942	19845310	777	increase
maker-chr4-augustus-gene-127.3	chr4	12781251	12784950	12783528	12784048	520	increase
augustus_masked-chr4-processed-gene-245.6	chr4	24509990	24511188	24511068	24511237	120	decrease
maker-chr4-augustus-gene-142.10	chr4	14279446	14280219	14278933	14279597	152	decrease
augustus_masked-chr4-processed-gene-249.44	chr4	24930386	24931008	24930732	24931022	276	decrease
augustus_masked-chr4-processed-gene-172.5	chr4	17222647	17225667	17222479	17226827	3021	decrease
maker-chr4-augustus-gene-28.33	chr4	2872531	2877305	2876128	2877433	1177	decrease
maker-chr4-augustus-gene-228.16	chr4	22881651	22884481	22882011	22882383	372	decrease
maker-chr4-augustus-gene-242.11	chr4	24191568	24192174	24191230	24192191	607	decrease
maker-chr4-augustus-gene-39.16	chr4	3900818	3901919	3899155	3901893	1076	decrease
maker-chr4-augustus-gene-166.7_maker-chr4-augustus-gene-166.8	chr4	16640486	16648243	16644781	16644900	119	decrease
maker-chr4-augustus-gene-166.7_maker-chr4-augustus-gene-166.8	chr4	16640486	16648243	16648199	16648867	44	decrease
augustus_masked-chr4-processed-gene-232.25	chr4	23268296	23269207	23267837	23269275	912	decrease
maker-chr4-augustus-gene-139.20	chr4	13931909	13933141	13926556	13933577	1233	increase
augustus_masked-chr4-processed-gene-42.7	chr4	4260416	4264618	4262641	4268706	1977	decrease
augustus_masked-chr4-processed-gene-257.15	chr4	25714311	25717255	25716085	25717049	964	increase
maker-chr4-augustus-gene-26.13	chr4	2682140	2682675	2681557	2683524	536	decrease
maker-chr4-augustus-gene-220.3	chr4	21987364	21991446	21987278	21987773	410	decrease
augustus_masked-chr4-processed-gene-51.13	chr4	5098041	5098604	5098395	5098643	209	decrease
maker-chr4-augustus-gene-199.27	chr4	19953789	19961151	19960096	19960937	841	increase
maker-chr4-augustus-gene-28.41	chr4	2844805	2846487	2844216	2846985	1683	decrease
augustus_masked-chr4-processed-gene-155.12	chr4	15506962	15507327	15507239	15507896	88	decrease
augustus_masked-chr4-processed-gene-196.26	chr4	19668822	19673918	19673366	19674087	552	decrease
augustus_masked-chr4-processed-gene-84.3	chr4	8412577	8413849	8412639	8414138	1210	decrease
maker-chr4-augustus-gene-255.36	chr4	25488324	25489730	25486198	25489854	1407	decrease
