seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
chr8,17085623,17087195,1573,*,68,59.455942404873,-2.39309327120715,-103.568813403139,5.75937338017624e-05,0.00116905657752742,6590679,6590746,68
chr3,17954404,17955786,1383,*,59,49.7241725676549,-2.55031961415073,-81.9446047173715,5.75937338017624e-05,0.00116905657752742,2353461,2353519,59
chr2,3932997,3938330,5334,*,158,128.895507464404,-2.07128214613644,-69.9464985799509,5.75937338017624e-05,0.00116905657752742,1428330,1428487,158
chr1,16324726,16325812,1087,*,85,68.9240064470296,-2.21861334420064,-68.2963768426028,5.75937338017624e-05,0.00116905657752742,558903,558987,85
chr3,28507939,28508684,746,*,56,49.9591528754586,-2.31977397779227,-64.8920019546369,5.75937338017624e-05,0.00116905657752742,2500118,2500173,56
chr1,19567585,19568542,958,*,37,31.4725462015978,-2.39073100646911,-64.4031190516035,5.75937338017624e-05,0.00116905657752742,687001,687037,37
chr5,1357603,1358827,1225,*,58,51.1210324312117,-2.43559750589183,-64.3958443086758,5.75937338017624e-05,0.00116905657752742,3328627,3328684,58
chr2,824450,825212,763,*,32,27.1230868751297,-2.28419273278397,-53.1783424551506,5.75937338017624e-05,0.00116905657752742,1309496,1309527,32
chr7,6663129,6664197,1069,*,48,39.6725547306569,-2.16948363689046,-50.6284175265236,5.75937338017624e-05,0.00116905657752742,5304455,5304502,48
chr1,34714005,34715301,1297,*,32,26.4400752655229,-2.29381301044938,-48.8436189577859,5.75937338017624e-05,0.00116905657752742,1149413,1149444,32
chr1,32623005,32629714,6710,*,343,47.6695144063543,0.329054947731517,46.1653999784125,5.75937338017624e-05,0.00116905657752742,1116172,1116514,343
chr3,8276194,8276984,791,*,51,39.8365835181498,2.28333849989976,45.9895181366401,5.75937338017624e-05,0.00116905657752742,2211717,2211767,51
chr7,1274571,1275090,520,*,29,23.3092854950927,-2.32649666185221,-45.8164706044838,5.75937338017624e-05,0.00116905657752742,5099991,5100019,29
chr7,27952811,27953814,1004,*,66,54.2293381876292,-2.25960867336511,-41.8664834739838,5.75937338017624e-05,0.00116905657752742,6040370,6040435,66
chr1,10719431,10720407,977,*,89,62.1665058481616,1.82619471078908,41.5465680075224,5.75937338017624e-05,0.00116905657752742,361219,361307,89
chr3,2828755,2829546,792,*,19,11.5640451214322,-2.2458020686342,-40.9036844922913,5.75937338017624e-05,0.00116905657752742,2013777,2013795,19
chr3,13582860,13583921,1062,*,45,37.6325518442875,-2.13272108535205,-40.5514074037475,5.75937338017624e-05,0.00116905657752742,2268957,2269001,45
chr8,1883196,1884802,1607,*,92,68.4789220492631,-1.99588998771708,-39.8304245560551,5.75937338017624e-05,0.00116905657752742,6177957,6178048,92
chr5,21994335,21994382,48,*,12,10.3363661751025,-2.41570477140222,-39.3162660054138,5.75937338017624e-05,0.00116905657752742,4005580,4005591,12
chr6,25733135,25733615,481,*,37,27.2943839497063,2.15072122414162,39.2862084579341,5.75937338017624e-05,0.00116905657752742,4971482,4971518,37
chr8,14321767,14322195,429,*,20,14.7546113944566,-2.26313937453521,-38.8546040068103,5.75937338017624e-05,0.00116905657752742,6493438,6493457,20
chr7,13059106,13060113,1008,*,40,33.5434926297623,-2.12729625148129,-38.5440821188505,5.75937338017624e-05,0.00116905657752742,5544601,5544640,40
chr7,18870890,18871705,816,*,45,31.4233030367444,-1.71398613449236,-37.9106133190352,5.75937338017624e-05,0.00116905657752742,5766176,5766220,45
chr3,17914214,17915551,1338,*,14,11.2000012151257,-2.3650485789708,-37.8451218710402,5.75937338017624e-05,0.00116905657752742,2352008,2352021,14
