seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
chr16,11181124,11188778,7655,*,492,430.04268829357,-2.30768132904011,-115.599067127726,4.26949022286739e-05,0.000327101262163554,5031595,5032086,492
chr13,13180507,13183070,2564,*,111,97.8100429505755,-2.36453032353723,-101.179897818491,4.26949022286739e-05,0.000327101262163554,2579225,2579335,111
chr16,11193546,11199427,5882,*,419,369.418055901438,-2.27660022386208,-94.041974041764,4.26949022286739e-05,0.000327101262163554,5032281,5032699,419
chr11,21923492,21924071,580,*,43,39.3192585647401,-2.43317518285939,-92.8204955082691,4.26949022286739e-05,0.000327101262163554,1259569,1259611,43
chr11,594623,595069,447,*,47,44.2902752820473,-2.63681470923244,-92.5346598108066,4.26949022286739e-05,0.000327101262163554,793749,793795,47
chr16,13262657,13265233,2577,*,186,152.62820951272,-2.02847911499392,-79.0642509122714,4.26949022286739e-05,0.000327101262163554,5110973,5111158,186
chr15,14489745,14490401,657,*,66,57.5065348176555,-2.34946838826418,-77.6835110125698,4.26949022286739e-05,0.000327101262163554,4251134,4251199,66
chr10,6004714,6007508,2795,*,112,97.0105477411031,-2.36874636253072,-76.5173859377014,4.26949022286739e-05,0.000327101262163554,296119,296230,112
chr10,723542,723657,116,*,8,7.64094948737007,-2.5745844893479,-76.2619943848679,4.26949022286739e-05,0.000327101262163554,260048,260055,8
chr10,11420132,11423398,3267,*,122,79.407689690035,1.78308852863963,72.9475742442099,4.26949022286739e-05,0.000327101262163554,408838,408959,122
chr14,11387809,11388455,647,*,26,22.5388788799155,-2.56275321052782,-72.7952858342042,4.26949022286739e-05,0.000327101262163554,3354483,3354508,26
chr14,77160,78129,970,*,60,51.3704440735785,-2.27563367640934,-71.1700227938137,4.26949022286739e-05,0.000327101262163554,2930000,2930059,60
chr11,3294821,3295909,1089,*,40,36.3632065663525,-2.40913156543521,-70.935036768669,4.26949022286739e-05,0.000327101262163554,797557,797596,40
chr16,13253390,13254937,1548,*,55,46.0224809688752,-2.26459088955261,-68.4284347874436,4.26949022286739e-05,0.000327101262163554,5110440,5110494,55
chr15,9906035,9910284,4250,*,251,186.87741080312,-2.01711787519197,-68.3622881810871,4.26949022286739e-05,0.000327101262163554,4100000,4100250,251
chr11,21918675,21919548,874,*,30,25.5877621440287,-2.2901181769958,-68.2506097468383,4.26949022286739e-05,0.000327101262163554,1259436,1259465,30
chr9,22387723,22388588,866,*,50,47.1063043000166,-2.55661247815582,-68.1267383858505,4.26949022286739e-05,0.000327101262163554,247516,247565,50
chr9,25310808,25311616,809,*,55,45.6319112295093,-2.26945502001249,-67.1596117175508,4.26949022286739e-05,0.000327101262163554,252078,252132,55
chr10,11412318,11415053,2736,*,134,78.7162880574782,1.86476015926774,65.909686298992,4.26949022286739e-05,0.000327101262163554,408454,408587,134
chr10,3858517,3859474,958,*,45,40.9605938451969,-2.42507569641053,-64.3823416103295,4.26949022286739e-05,0.000327101262163554,266108,266152,45
chr14,2409454,2410711,1258,*,76,55.0407556605227,-1.89727302335668,-63.5797990432427,4.26949022286739e-05,0.000327101262163554,3019910,3019985,76
chr14,23479830,23481149,1320,*,103,77.7986644085547,-1.99985252175701,-63.2606559052888,4.26949022286739e-05,0.000327101262163554,3696788,3696890,103
chr14,1791942,1792627,686,*,37,27.5717058634771,2.04434081638124,61.965836633257,4.26949022286739e-05,0.000327101262163554,2997351,2997387,37
chr10,7407474,7409500,2027,*,81,63.6785824029586,-2.19732471991186,-61.7567369896269,4.26949022286739e-05,0.000327101262163554,345353,345433,81
chr9,24657057,24657307,251,*,22,20.0032144130654,-2.50761133972806,-60.0383797595917,4.26949022286739e-05,0.000327101262163554,250548,250569,22
chr14,10637149,10638671,1523,*,145,117.847032505041,-1.97994268636474,-58.6869868046379,4.26949022286739e-05,0.000327101262163554,3324840,3324984,145
chr13,13430968,13431533,566,*,31,20.753592627867,-1.96913272806018,-58.1523941940349,4.26949022286739e-05,0.000327101262163554,2587857,2587887,31
chr13,4591938,4592968,1031,*,48,35.8968133182138,-2.22981122548626,-57.7582371637767,4.26949022286739e-05,0.000327101262163554,2399199,2399246,48
chr10,11416195,11418076,1882,*,110,47.8489770791705,1.31340602197595,57.6191197224226,4.26949022286739e-05,0.000327101262163554,408639,408748,110
chr14,19724944,19725533,590,*,40,37.9587546378388,-2.49386896265063,-57.455434863208,4.26949022286739e-05,0.000327101262163554,3554096,3554135,40
chr13,13137021,13137219,199,*,17,8.2813953658423,-1.90659162111574,-57.3229442703318,4.26949022286739e-05,0.000327101262163554,2577725,2577741,17
chr9,2094946,2097317,2372,*,91,66.8514042518787,-2.10925162158751,-56.0950811089984,4.26949022286739e-05,0.000327101262163554,79393,79483,91
chr10,5299429,5300156,728,*,48,41.4901041330955,-2.28105334849327,-55.3591526022625,4.26949022286739e-05,0.000327101262163554,272115,272162,48
chr9,12341781,12342580,800,*,52,42.8403277636323,-2.29813465431714,-55.2060904318925,4.26949022286739e-05,0.000327101262163554,139184,139235,52
chr9,2989437,2990470,1034,*,47,38.5964983168176,-2.39382547823187,-52.9637407313622,4.26949022286739e-05,0.000327101262163554,111744,111790,47
chr13,13056138,13057297,1160,*,84,58.5252781129519,-1.86781323333549,-52.4664417381806,4.26949022286739e-05,0.000327101262163554,2574857,2574940,84
chr10,1064425,1064739,315,*,9,8.55214760823547,-2.49768392829265,-52.4277994969091,4.26949022286739e-05,0.000327101262163554,260832,260840,9
chr14,4894985,4896728,1744,*,65,57.9510224632682,-2.41071379341811,-52.0781289287573,4.26949022286739e-05,0.000327101262163554,3111963,3112027,65
chr15,26608711,26608803,93,*,6,4.23184716958217,-2.28186705230203,-52.0586174362347,4.26949022286739e-05,0.000327101262163554,4612437,4612442,6
chr11,4064778,4065454,677,*,49,45.8068573159789,-2.41018099270201,-51.9844680653087,4.26949022286739e-05,0.000327101262163554,798274,798322,49
chr16,10029684,10031824,2141,*,54,46.2158099672455,-2.38829324252485,-51.9371046863699,4.26949022286739e-05,0.000327101262163554,4987861,4987914,54
chr14,13294100,13295210,1111,*,42,34.5168620726458,-2.44600785301876,-51.8345627729336,4.26949022286739e-05,0.000327101262163554,3428203,3428244,42
chr15,23262794,23267720,4927,*,269,200.405558771916,-2.00822667160162,-51.1009865506767,4.26949022286739e-05,0.000327101262163554,4487021,4487289,269
chr11,6356886,6357450,565,*,34,26.4384469187553,-2.42087491012792,-51.0733221146534,4.26949022286739e-05,0.000327101262163554,814465,814498,34
