geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
augustus_masked-chr4-processed-gene-137.1	chr4	13689954	13690747	13690470	13691118	277	decrease
augustus_masked-chr4-processed-gene-198.24	chr4	19840010	19840786	19840118	19845173	668	increase
maker-chr4-augustus-gene-23.13	chr4	2301122	2303202	2302746	2303022	276	increase
augustus_masked-chr4-processed-gene-141.23	chr4	14173498	14174305	14172965	14175060	808	decrease
maker-chr4-augustus-gene-139.20	chr4	13931909	13933141	13932425	13932562	137	increase
augustus_masked-chr4-processed-gene-257.15	chr4	25714311	25717255	25716650	25717282	605	increase
maker-chr4-augustus-gene-199.27	chr4	19953789	19961151	19960087	19960752	665	increase
maker-chr4-augustus-gene-228.6	chr4	22866317	22868338	22866750	22866912	162	decrease
augustus_masked-chr4-processed-gene-32.24	chr4	3206840	3207805	3206693	3208803	966	increase
maker-chr4-augustus-gene-28.25	chr4	2802584	2804514	2802566	2802808	225	decrease
maker-chr4-augustus-gene-28.41	chr4	2844805	2846487	2843959	2847005	1683	decrease
maker-chr4-augustus-gene-4.31	chr4	412761	415084	413819	414676	857	increase
augustus_masked-chr4-processed-gene-162.2	chr4	16193419	16197425	16194094	16194509	415	decrease
augustus_masked-chr4-processed-gene-15.16	chr4	1538345	1539474	1539069	1539390	321	increase
augustus_masked-chr4-processed-gene-161.19	chr4	16099873	16100656	16100386	16100671	270	decrease
maker-chr4-augustus-gene-190.15	chr4	19028192	19029233	19028017	19028922	731	decrease
augustus_masked-chr4-processed-gene-140.0	chr4	13996935	13998508	13996530	13997046	112	decrease
maker-chr4-augustus-gene-26.18	chr4	2669597	2671795	2671626	2672470	169	decrease
augustus_masked-chr4-processed-gene-236.4	chr4	23603204	23603893	23603710	23603856	146	decrease
maker-chr4-augustus-gene-33.26	chr4	3311093	3311857	3310654	3312038	765	decrease
augustus_masked-chr4-processed-gene-250.50	chr4	25013920	25015755	25015070	25015445	375	decrease
augustus_masked-chr4-processed-gene-229.19	chr4	22932103	22933782	22932329	22932750	421	decrease
maker-chr4-augustus-gene-224.15	chr4	22425708	22433575	22426177	22426245	68	increase
maker-chr4-augustus-gene-2.3	chr4	206051	206934	205712	206057	7	increase
maker-chr4-augustus-gene-126.12	chr4	12608219	12610330	12609992	12610286	294	decrease
maker-chr4-augustus-gene-268.24	chr4	26841596	26842388	26841087	26841687	92	increase
maker-chr4-augustus-gene-234.16	chr4	23439191	23441330	23440702	23441387	628	increase
augustus_masked-chr4-processed-gene-76.3	chr4	7680213	7684086	7682604	7682964	360	increase
augustus_masked-chr4-processed-gene-10.17	chr4	998395	999468	998107	999213	819	decrease
maker-chr4-augustus-gene-231.2	chr4	23121939	23128165	23128035	23128560	130	decrease
augustus_masked-chr4-processed-gene-34.10	chr4	3461256	3462614	3461797	3462571	774	increase
maker-chr4-augustus-gene-160.41	chr4	16023369	16026310	16025944	16026392	366	decrease
maker-chr4-augustus-gene-204.36	chr4	20467951	20470163	20469614	20470188	549	decrease
augustus_masked-chr4-processed-gene-145.13	chr4	14528394	14530152	14528049	14530494	1759	increase
maker-chr4-augustus-gene-160.25	chr4	16001397	16009030	16007598	16008347	749	decrease
maker-chr4-augustus-gene-36.2	chr4	3609631	3614335	3609073	3610542	912	increase
augustus_masked-chr4-processed-gene-15.17	chr4	1582421	1583550	1583415	1583683	135	increase
maker-chr4-augustus-gene-206.21_maker-chr4-augustus-gene-206.22	chr4	20608737	20620314	20611985	20612031	46	increase
maker-chr4-augustus-gene-206.21_maker-chr4-augustus-gene-206.22	chr4	20608737	20620314	20613328	20613390	62	decrease
augustus_masked-chr4-processed-gene-32.25	chr4	3214919	3219484	3217861	3218164	303	decrease
maker-chr4-augustus-gene-252.26	chr4	25233434	25242062	25234828	25235373	545	decrease
maker-chr4-augustus-gene-252.26	chr4	25233434	25242062	25239795	25239954	159	decrease
maker-chr4-augustus-gene-251.4	chr4	25111160	25112881	25112099	25112475	376	increase
maker-chr4-augustus-gene-232.36	chr4	23241595	23244969	23242644	23242974	330	increase
augustus_masked-chr4-processed-gene-203.3	chr4	20311285	20314567	20312263	20312816	553	increase
augustus_masked-chr4-processed-gene-79.15	chr4	7970776	7971081	7971020	7971905	61	decrease
augustus_masked-chr4-processed-gene-167.10	chr4	16739420	16740618	16740203	16740913	415	increase
maker-chr4-augustus-gene-210.10	chr4	21021615	21024151	21021381	21021805	191	increase
maker-chr4-augustus-gene-193.0	chr4	19304231	19312270	19304593	19305230	637	decrease
maker-chr4-augustus-gene-193.0	chr4	19304231	19312270	19306065	19306356	291	decrease
maker-chr4-augustus-gene-42.16	chr4	4217726	4229310	4216924	4218041	316	increase
maker-chr4-augustus-gene-42.16	chr4	4217726	4229310	4220234	4220512	278	increase
augustus_masked-chr4-processed-gene-70.7	chr4	7054147	7059665	7055485	7055594	109	increase
augustus_masked-chr4-processed-gene-2.40	chr4	247082	247255	246717	248722	174	decrease
maker-chr4-augustus-gene-249.12	chr4	24897999	24899974	24897983	24898217	219	decrease
augustus_masked-chr4-processed-gene-28.18	chr4	2841613	2844473	2843959	2847005	514	decrease
maker-chr4-augustus-gene-213.24	chr4	21364458	21366867	21365690	21366569	879	decrease
augustus_masked-chr4-processed-gene-230.13_maker-chr4-augustus-gene-230.39	chr4	23077351	23083583	23077426	23077515	89	decrease
maker-chr4-augustus-gene-144.8_maker-chr4-augustus-gene-144.10	chr4	14375879	14407101	14383892	14384192	300	increase
maker-chr4-augustus-gene-122.22	chr4	12269430	12270952	12270588	12271219	364	decrease
maker-chr4-augustus-gene-178.31	chr4	17796141	17802293	17797834	17799328	1494	increase
augustus_masked-chr4-processed-gene-260.24	chr4	26013816	26015257	26014165	26014786	621	increase
augustus_masked-chr4-processed-gene-5.18	chr4	540162	544848	539740	544377	4216	decrease
maker-chr4-augustus-gene-232.48	chr4	23257000	23257574	23256679	23257498	499	increase
augustus_masked-chr4-processed-gene-16.14	chr4	1661167	1662654	1662352	1662620	268	increase
maker-chr4-augustus-gene-52.8	chr4	5227987	5230610	5228805	5232365	1805	decrease
maker-chr4-augustus-gene-238.0	chr4	23778559	23781086	23781070	23781470	16	increase
maker-chr4-augustus-gene-36.4	chr4	3639670	3643407	3641478	3642052	574	increase
augustus_masked-chr4-processed-gene-173.18	chr4	17303804	17308959	17307574	17308094	520	decrease
maker-chr4-augustus-gene-11.13	chr4	1165328	1166019	1164999	1167812	692	decrease
augustus_masked-chr4-processed-gene-201.16_augustus_masked-chr4-processed-gene-201.17	chr4	20145378	20149706	20148274	20148750	476	decrease
augustus_masked-chr4-processed-gene-163.14	chr4	16336697	16337911	16336175	16338029	1215	decrease
