seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
chr8,22046530,22051823,5294,*,1070,274.807932490208,0.94615258645429,94.9478600218281,1.40274095582769e-05,7.4139192365204e-05,30663829,30664898,1070
chr8,25962301,25968305,6005,*,1776,457.202347280477,-0.769279168910851,-89.7458426156062,1.40274095582769e-05,7.4139192365204e-05,31333664,31335439,1776
chr11,20675396,20678056,2661,*,701,114.813395392231,0.801672092052325,89.1572586008202,1.40274095582769e-05,7.4139192365204e-05,39951344,39952044,701
chr5,13551859,13556240,4382,*,1254,340.037154676912,-0.951965553239785,-85.963066087814,1.40274095582769e-05,7.4139192365204e-05,17835354,17836607,1254
chr1,28448870,28454799,5930,*,1495,284.35834584739,-0.700527438812625,-85.8971184238049,1.40274095582769e-05,7.4139192365204e-05,4237573,4239067,1495
chr7,5278200,5284675,6476,*,1518,279.330669248328,-0.664182461894294,-85.8226493339298,1.40274095582769e-05,7.4139192365204e-05,24803356,24804873,1518
chr16,9850019,9860607,10589,*,2162,464.32155948622,-0.67217577139708,-81.6045003001884,1.40274095582769e-05,7.4139192365204e-05,53240174,53242335,2162
chr8,23044902,23051407,6506,*,1553,439.162643904426,-0.795448931266411,-79.9538466257543,1.40274095582769e-05,7.4139192365204e-05,30837523,30839075,1553
chr8,25114712,25118218,3507,*,969,185.735638742672,0.72910832899517,79.4348463733736,1.40274095582769e-05,7.4139192365204e-05,31196901,31197869,969
chr2,8495950,8502038,6089,*,1604,257.627062690863,-0.573992342504531,-79.1507751533784,1.40274095582769e-05,7.4139192365204e-05,6330824,6332427,1604
chr1,3255673,3261247,5575,*,1394,227.471979308905,0.623544973195934,78.4007908423918,1.40274095582769e-05,7.4139192365204e-05,539838,541231,1394
chr13,15019044,15022666,3623,*,936,277.87242877924,-0.932310982414541,-78.0304637104396,1.40274095582769e-05,7.4139192365204e-05,44595093,44596028,936
chr6,9841109,9849994,8886,*,1934,335.919676483272,0.552895306960136,77.8927779410647,1.40274095582769e-05,7.4139192365204e-05,21342087,21344020,1934
chr1,11173248,11178125,4878,*,1257,197.285754725392,-0.624642212731949,-77.7386414379373,1.40274095582769e-05,7.4139192365204e-05,2009411,2010667,1257
chr1,16826032,16832082,6051,*,1489,373.467601329974,-0.803704540082691,-77.1317843814355,1.40274095582769e-05,7.4139192365204e-05,2868555,2870043,1489
chr5,22901647,22907404,5758,*,1533,406.10698155667,-0.824576610368078,-75.9614395632049,1.40274095582769e-05,7.4139192365204e-05,19345578,19347110,1533
chr6,24934733,24938944,4212,*,737,126.050770971093,0.751324410098362,75.4441821427724,1.40274095582769e-05,7.4139192365204e-05,23448535,23449271,737
chr10,10100023,10104569,4547,*,827,185.89003892735,-0.796474016221177,-75.2294174233439,1.40274095582769e-05,7.4139192365204e-05,36024338,36025164,827
chr16,14726475,14731651,5177,*,1399,235.792422357718,0.610261505039752,74.7050458589632,1.40274095582769e-05,7.4139192365204e-05,53913165,53914563,1399
chr2,1751256,1756450,5195,*,1448,355.34469035647,-0.734872434350967,-74.5791073279443,1.40274095582769e-05,7.4139192365204e-05,5515573,5517020,1448
chr1,26977235,26983433,6199,*,1492,353.055503780733,-0.778717611472919,-73.4474909147718,1.40274095582769e-05,7.4139192365204e-05,4005174,4006665,1492
chr8,2113691,2118903,5213,*,1434,320.18597404893,0.68011558132536,72.8287208484266,1.40274095582769e-05,7.4139192365204e-05,28419573,28421006,1434
chr16,13043182,13048332,5151,*,1097,266.644607100866,-0.759400975422038,-72.229968617341,1.40274095582769e-05,7.4139192365204e-05,53671488,53672584,1097
chr3,2912430,2915581,3152,*,905,222.391141372509,-0.850096834368555,-72.1699963959142,1.40274095582769e-05,7.4139192365204e-05,8626366,8627270,905
chr12,16833046,16836701,3656,*,957,130.828175983329,0.593813112126492,71.6454690767912,1.40274095582769e-05,7.4139192365204e-05,42354698,42355654,957
chr13,13417457,13421116,3660,*,952,168.644055249685,0.711022728498238,70.4808834437887,1.40274095582769e-05,7.4139192365204e-05,44421697,44422648,952
chr6,22215322,22219100,3779,*,972,182.165374899295,-0.652221750053879,-69.5169470423548,1.40274095582769e-05,7.4139192365204e-05,22954404,22955375,972
chr6,5501741,5507488,5748,*,1509,343.14395071753,-0.697771283873561,-69.3065244365105,1.40274095582769e-05,7.4139192365204e-05,20689673,20691181,1509
chr15,17845779,17852049,6271,*,1278,248.64356453612,-0.644968020387011,-68.8806231815041,1.40274095582769e-05,7.4139192365204e-05,51525391,51526668,1278
chr6,17448568,17453133,4566,*,1265,293.708687567752,-0.722170287505802,-67.8691327768939,1.40274095582769e-05,7.4139192365204e-05,22223367,22224631,1265
chr4,12495356,12500875,5520,*,1632,303.17190453772,-0.570106953121781,-66.7922577964196,1.40274095582769e-05,7.4139192365204e-05,13719825,13721456,1632
chr9,24287325,24289997,2673,*,731,129.414110620826,-0.707505477975783,-66.4954512022455,1.40274095582769e-05,7.4139192365204e-05,34525836,34526566,731
chr12,459868,461826,1959,*,544,93.183804509222,0.767982753918716,66.3657212884207,1.40274095582769e-05,7.4139192365204e-05,40760550,40761093,544
chr1,16848882,16854486,5605,*,1460,293.27827178129,-0.58422909157035,-66.2659587964148,1.40274095582769e-05,7.4139192365204e-05,2873295,2874754,1460
chr5,1096781,1100010,3230,*,769,166.954844762487,-0.755692710326537,-64.5904465731122,1.40274095582769e-05,7.4139192365204e-05,16413042,16413810,769
chr2,16487323,16491336,4014,*,905,221.506760433,0.764096591139849,64.4209114668741,1.40274095582769e-05,7.4139192365204e-05,7585600,7586504,905
chr9,26162151,26167381,5231,*,1317,260.53420609734,0.634173499032322,64.2462562528004,1.40274095582769e-05,7.4139192365204e-05,34790678,34791994,1317
chr5,2471281,2475977,4697,*,1097,267.791244486514,-0.781087195958637,-63.9399763481963,1.40274095582769e-05,7.4139192365204e-05,16648370,16649466,1097
chr2,14697960,14702033,4074,*,864,258.432552615885,-0.875875313247282,-63.9066692475457,1.40274095582769e-05,7.4139192365204e-05,7270036,7270899,864
chr15,23417585,23419632,2048,*,516,108.65774159907,-0.768296441703006,-63.860121770453,1.40274095582769e-05,7.4139192365204e-05,51924914,51925429,516
chr3,22812008,22817475,5468,*,1534,318.75300992592,-0.629901628206531,-63.8587439861207,1.40274095582769e-05,7.4139192365204e-05,11479784,11481317,1534
chr6,24976051,24980062,4012,*,1050,224.825324913227,-0.659151033564674,-63.6209527090012,1.40274095582769e-05,7.4139192365204e-05,23456534,23457583,1050
chr5,17320689,17326918,6230,*,1635,320.13524904028,-0.612461514412445,-63.509320492394,1.40274095582769e-05,7.4139192365204e-05,18366477,18368111,1635
chr6,23266711,23272351,5641,*,1302,263.894623968861,-0.653243197065342,-63.5049719105541,1.40274095582769e-05,7.4139192365204e-05,23151658,23152959,1302
chr2,12093790,12098700,4911,*,1364,264.569854723462,0.605587542338015,63.256840570051,1.40274095582769e-05,7.4139192365204e-05,6813560,6814923,1364
chr1,28349801,28355238,5438,*,1398,243.778655850471,-0.580148505752023,-63.0100519200182,1.40274095582769e-05,7.4139192365204e-05,4218119,4219516,1398
chr8,16298541,16304105,5565,*,1197,231.859756511738,0.607038723487272,62.7788368942956,1.40274095582769e-05,7.4139192365204e-05,29764951,29766147,1197
chr8,16423976,16428305,4330,*,1103,157.178900850842,-0.528361249254644,-62.2326693709766,1.40274095582769e-05,7.4139192365204e-05,29786867,29787969,1103
chr6,5158944,5163688,4745,*,1167,248.635011926689,-0.685404271113767,-62.0226086982282,1.40274095582769e-05,7.4139192365204e-05,20619826,20620992,1167
chr5,16106111,16109957,3847,*,999,217.912554057481,-0.68163922970409,-61.861356554223,1.40274095582769e-05,7.4139192365204e-05,18158452,18159450,999
chr1,26840253,26842752,2500,*,669,110.166365793467,-0.642063784939253,-61.5597557603301,1.40274095582769e-05,7.4139192365204e-05,3980742,3981410,669
chr9,24314038,24319882,5845,*,1421,321.61332832473,0.673087443776656,61.5078642457807,1.40274095582769e-05,7.4139192365204e-05,34530641,34532061,1421
chr5,16589954,16591993,2040,*,574,138.140666277141,0.80246684712132,61.4372785729979,1.40274095582769e-05,7.4139192365204e-05,18225819,18226392,574
chr8,3805987,3809617,3631,*,910,240.178080469844,-0.813664247375688,-61.1913798704102,1.40274095582769e-05,7.4139192365204e-05,28606927,28607836,910
chr4,17044348,17048598,4251,*,1029,202.14501037516,-0.660602703500084,-61.1780860582156,1.40274095582769e-05,7.4139192365204e-05,14433613,14434641,1029
