geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
AlMed_G023660	chr16	13353576	13358653	13358652	13359353	1	increase
AlMed_G022743	chr16	2805057	2805284	2805259	2805978	25	decrease
AlMed_G023261	chr16	10923787	10924577	10923786	10924387	601	decrease
AlMed_G022440	chr16	657941	660674	657682	658709	769	increase
AlMed_G022440	chr16	657941	660674	659699	660036	337	decrease
AlMed_G023938	chr16	14845803	14849220	14845656	14846876	1074	increase
AlMed_G023938	chr16	14845803	14849220	14848283	14850094	937	increase
AlMed_G023166	chr16	10134138	10134499	10134001	10134468	331	increase
AlMed_G022336	chr16	97540	103822	99582	100185	603	decrease
AlMed_G022336	chr16	97540	103822	98030	98610	580	increase
AlMed_G023152	chr16	9993842	9995186	9994539	9995242	647	decrease
AlMed_G023483_AlMed_G023484	chr16	12277818	12280877	12277320	12280216	2399	decrease
AlMed_G022368	chr16	269745	272745	269820	270972	1152	decrease
AlMed_G024016	chr16	15226564	15227935	15226419	15227068	505	decrease
AlMed_G022777	chr16	3079728	3081250	3079985	3081239	1254	increase
AlMed_G024859	chr16	19305519	19308934	19308313	19308461	148	increase
AlMed_G023145	chr16	9959964	9965479	9962643	9962787	144	increase
AlMed_G022884	chr16	4291020	4294976	4288191	4291533	514	increase
AlMed_G022956	chr16	8018745	8020507	8020475	8020874	32	increase
AlMed_G022690	chr16	2342188	2347767	2341914	2342196	9	increase
AlMed_G023033	chr16	9099311	9103210	9101867	9102291	424	decrease
AlMed_G024501	chr16	17660548	17664875	17661833	17662137	304	decrease
AlMed_G022906	chr16	4507476	4509141	4509065	4509550	76	increase
AlMed_G022633	chr16	2014101	2016268	2015432	2015994	562	decrease
AlMed_G023000	chr16	8699194	8703851	8702659	8704157	1192	decrease
AlMed_G023808	chr16	14273688	14274716	14273900	14274133	233	decrease
AlMed_G022469	chr16	830516	834407	830294	831047	532	decrease
AlMed_G022779	chr16	3085772	3086921	3084929	3086115	344	decrease
AlMed_G023459	chr16	12156757	12158607	12158064	12158751	543	decrease
AlMed_G022872	chr16	4057797	4059639	4057744	4058278	482	increase
AlMed_G024951	chr16	19718070	19718865	19718121	19719043	744	decrease
AlMed_G023094	chr16	9560392	9562671	9562021	9562263	242	increase
AlMed_G022556	chr16	1474391	1475050	1474974	1475682	76	decrease
AlMed_G022499	chr16	1064354	1068868	1064464	1064662	198	decrease
AlMed_G022459	chr16	784204	786960	784359	784466	107	increase
AlMed_G022902	chr16	4482070	4482619	4482158	4483695	461	increase
AlMed_G024521	chr16	17736773	17743543	17743396	17743603	147	increase
AlMed_G022545	chr16	1415466	1416963	1415456	1415533	68	increase
AlMed_G022545	chr16	1415466	1416963	1416812	1417069	151	increase
AlMed_G023934	chr16	14840034	14840939	14838736	14843236	906	decrease
AlMed_G024946	chr16	19694489	19698671	19695570	19696478	908	decrease
AlMed_G023015	chr16	8929751	8934121	8930025	8930664	639	increase
AlMed_G023300	chr16	11160710	11161911	11160598	11161617	908	decrease
AlMed_G023615	chr16	13041241	13050108	13043163	13048833	5670	increase
AlMed_G023615	chr16	13041241	13050108	13040682	13041819	579	increase
AlMed_G022676	chr16	2232554	2236436	2232383	2234232	1679	increase
AlMed_G022970	chr16	8241589	8243639	8242682	8243889	957	decrease
AlMed_G022746	chr16	2812348	2814575	2813142	2813365	223	decrease
AlMed_G023680	chr16	13468796	13470010	13469726	13469986	260	decrease
AlMed_G024490	chr16	17599307	17603175	17599667	17599732	65	decrease
AlMed_G022888	chr16	4316368	4318518	4316188	4316456	89	decrease
AlMed_G023523	chr16	12533537	12536756	12534628	12535197	569	increase
AlMed_G023523	chr16	12533537	12536756	12536627	12536786	129	increase
AlMed_G022475	chr16	852544	854243	852683	854545	1560	increase
AlMed_G022388	chr16	372509	373643	372992	373439	447	decrease
AlMed_G023570	chr16	12805890	12811838	12806296	12806418	122	increase
AlMed_G022860	chr16	3887338	3890310	3886856	3888415	1078	decrease
AlMed_G024555	chr16	17936992	17937802	17937748	17938422	54	increase
AlMed_G022981_AlMed_G022982	chr16	8508391	8512250	8508526	8508741	215	decrease
AlMed_G022981_AlMed_G022982	chr16	8508391	8512250	8509840	8510488	648	decrease
AlMed_G022570	chr16	1573218	1574251	1572508	1574119	902	increase
AlMed_G023068	chr16	9335057	9338523	9338382	9338942	141	decrease
AlMed_G023668	chr16	13397689	13398144	13397802	13398927	342	increase
AlMed_G024234	chr16	16273428	16276245	16270069	16275943	2516	decrease
AlMed_G022903	chr16	4483184	4483663	4482158	4483695	480	increase
AlMed_G023658	chr16	13342413	13343972	13340380	13346523	1560	increase
AlMed_G022781	chr16	3096771	3103406	3099261	3099408	147	decrease
AlMed_G024007	chr16	15196861	15198297	15198225	15198541	72	increase
AlMed_G022347	chr16	178458	182629	182476	183460	153	increase
AlMed_G024723	chr16	18719343	18720173	18719729	18720034	305	increase
AlMed_G023553	chr16	12698425	12699356	12698555	12698933	378	decrease
AlMed_G022424	chr16	552616	555596	554805	555292	487	increase
AlMed_G022518	chr16	1201039	1209830	1201520	1201710	190	decrease
AlMed_G022518	chr16	1201039	1209830	1202284	1202874	590	increase
AlMed_G022518	chr16	1201039	1209830	1204306	1204913	607	increase
AlMed_G023142	chr16	9949882	9951026	9949572	9950173	292	increase
AlMed_G023581	chr16	12855847	12859343	12857110	12857295	185	decrease
AlMed_G022753	chr16	2855839	2856279	2852173	2855993	155	increase
AlMed_G024475	chr16	17535430	17536892	17536865	17537119	27	increase
AlMed_G024320	chr16	16708897	16713360	16709320	16709581	261	increase
AlMed_G022450	chr16	698082	699902	694377	700411	1821	decrease
AlMed_G023040	chr16	9123899	9124150	9123149	9124178	252	decrease
AlMed_G023155	chr16	10009342	10009575	10008599	10009566	225	increase
AlMed_G024015	chr16	15224250	15226603	15226419	15227068	184	decrease
AlMed_G022460	chr16	787595	789829	789797	790320	32	increase
AlMed_G024541	chr16	17870785	17871593	17870600	17870936	152	decrease
AlMed_G023657	chr16	13339122	13340634	13340380	13346523	254	increase
AlMed_G022717	chr16	2559430	2560551	2558923	2559836	407	decrease
AlMed_G023274	chr16	10999582	11003920	10999725	11000831	1106	decrease
AlMed_G022697	chr16	2391123	2392829	2391329	2392554	1225	increase
AlMed_G023659	chr16	13345293	13349608	13340380	13346523	1231	increase
AlMed_G023659	chr16	13345293	13349608	13347803	13348534	731	increase
AlMed_G022719	chr16	2613278	2618345	2613662	2613890	228	decrease
AlMed_G023420	chr16	11896826	11899219	11893847	11897153	328	increase
AlMed_G023105	chr16	9658135	9658682	9658054	9658667	533	increase
AlMed_G024265	chr16	16415114	16419021	16415442	16416005	563	decrease
AlMed_G022730	chr16	2681817	2685456	2683682	2685124	1442	increase
AlMed_G023669	chr16	13398397	13399206	13397802	13398927	531	increase
AlMed_G024534	chr16	17824599	17833054	17826667	17828432	1765	decrease
AlMed_G023069	chr16	9377662	9379092	9377744	9378881	1137	increase
AlMed_G023044	chr16	9206664	9210039	9207137	9207709	572	decrease
AlMed_G022925	chr16	5028134	5030337	5030170	5030654	167	decrease
AlMed_G024804	chr16	19051793	19054433	19053838	19054157	319	increase
AlMed_G022546	chr16	1422911	1426917	1426822	1427141	95	increase
AlMed_G022449	chr16	694972	697901	694377	700411	2930	decrease
AlMed_G024777	chr16	18943543	18946511	18943479	18943868	326	decrease
AlMed_G023783	chr16	14129548	14131624	14130820	14131621	801	increase
AlMed_G025111	chr16	20424515	20430769	20429557	20430514	957	decrease
AlMed_G023921	chr16	14766885	14767884	14766697	14767195	311	increase
AlMed_G022371	chr16	281422	282621	281570	282468	898	decrease
AlMed_G023985	chr16	15089487	15091047	15090256	15091087	791	increase
AlMed_G023871	chr16	14564600	14568635	14567818	14568818	817	decrease
AlMed_G025022	chr16	20042222	20044520	20042677	20043428	751	increase
AlMed_G023939	chr16	14849303	14849972	14848283	14850094	670	increase
AlMed_G022408	chr16	480077	482696	480098	480883	785	decrease
AlMed_G022752	chr16	2853662	2855390	2852173	2855993	1729	increase
AlMed_G024556	chr16	17938216	17939107	17937748	17938422	207	increase
AlMed_G023726	chr16	13695835	13696527	13695842	13696468	626	decrease
AlMed_G022991	chr16	8678009	8679844	8677891	8678294	286	decrease
AlMed_G022991	chr16	8678009	8679844	8679786	8679984	58	decrease
AlMed_G022635	chr16	2018747	2019127	2018713	2019492	381	decrease
AlMed_G023937	chr16	14844272	14845736	14844975	14845209	234	decrease
AlMed_G023937	chr16	14844272	14845736	14845656	14846876	80	increase
AlMed_G023840	chr16	14421737	14425940	14421460	14422277	541	decrease
AlMed_G024201	chr16	16132661	16135439	16134960	16135426	466	decrease
AlMed_G022331	chr16	69055	70022	68789	69330	276	increase
AlMed_G023585	chr16	12869952	12870550	12870526	12870707	24	decrease
AlMed_G023472_AlMed_G023473	chr16	12242299	12246931	12245802	12246118	316	increase
AlMed_G023132	chr16	9886722	9895186	9891846	9892084	238	decrease
