geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
AlMed_G022743	chr16	2805057	2805284	2804346	2805718	228	increase
AlMed_G023938	chr16	14845803	14849220	14846754	14847476	722	decrease
AlMed_G023166	chr16	10134138	10134499	10134125	10134598	362	increase
AlMed_G024344	chr16	16837130	16837647	16836933	16838857	518	increase
AlMed_G022620_AlMed_G022621	chr16	1940503	1943200	1943070	1943556	130	increase
AlMed_G023336	chr16	11419422	11420027	11419972	11420065	55	increase
AlMed_G022368	chr16	269745	272745	270268	270474	206	decrease
AlMed_G022777	chr16	3079728	3081250	3079712	3081525	1523	increase
AlMed_G023183	chr16	10313244	10317727	10315346	10315969	623	increase
AlMed_G022884	chr16	4291020	4294976	4288142	4291505	486	increase
AlMed_G023033	chr16	9099311	9103210	9102945	9103261	265	increase
AlMed_G023000	chr16	8699194	8703851	8703689	8704063	162	decrease
AlMed_G024266	chr16	16421737	16428806	16427742	16428421	679	increase
AlMed_G022654	chr16	2110280	2111618	2110685	2111242	557	increase
AlMed_G023714	chr16	13636458	13642728	13637301	13637483	182	increase
AlMed_G025021	chr16	20038895	20042491	20040849	20043436	1642	increase
AlMed_G024951	chr16	19718070	19718865	19718250	19719268	615	decrease
AlMed_G022556	chr16	1474391	1475050	1474702	1475858	348	increase
AlMed_G023015	chr16	8929751	8934121	8930055	8930692	637	increase
AlMed_G023300	chr16	11160710	11161911	11160615	11161752	1043	decrease
AlMed_G023615	chr16	13041241	13050108	13041889	13042069	180	decrease
AlMed_G023615	chr16	13041241	13050108	13043198	13043575	377	decrease
AlMed_G022676	chr16	2232554	2236436	2233089	2233367	278	increase
AlMed_G023986	chr16	15091747	15093754	15093541	15098771	213	increase
AlMed_G022519	chr16	1217506	1228599	1217150	1217660	155	decrease
AlMed_G022475	chr16	852544	854243	852659	853790	1131	increase
AlMed_G024433	chr16	17318744	17324901	17323445	17323661	216	increase
AlMed_G024555	chr16	17936992	17937802	17937197	17938054	605	increase
AlMed_G022781	chr16	3096771	3103406	3099353	3099410	57	decrease
AlMed_G022781	chr16	3096771	3103406	3099836	3100223	387	increase
AlMed_G022781	chr16	3096771	3103406	3102061	3102224	163	increase
AlMed_G024007	chr16	15196861	15198297	15197824	15198436	473	increase
AlMed_G022347	chr16	178458	182629	181060	181109	49	decrease
AlMed_G022917_AlMed_G022918	chr16	4624488	4633279	4624801	4625467	666	increase
AlMed_G022917_AlMed_G022918	chr16	4624488	4633279	4629426	4629525	99	increase
AlMed_G022698	chr16	2397047	2401203	2401171	2401874	32	increase
AlMed_G023553	chr16	12698425	12699356	12698761	12698904	143	decrease
AlMed_G022518	chr16	1201039	1209830	1206237	1206331	94	increase
AlMed_G022518	chr16	1201039	1209830	1207465	1207986	521	decrease
AlMed_G023581	chr16	12855847	12859343	12856212	12857109	897	increase
AlMed_G023581	chr16	12855847	12859343	12858422	12858870	448	increase
AlMed_G022335	chr16	89978	94044	94003	94065	41	increase
AlMed_G022753	chr16	2855839	2856279	2852027	2856121	283	increase
AlMed_G023040	chr16	9123899	9124150	9123134	9124577	252	decrease
AlMed_G023155	chr16	10009342	10009575	10009051	10009677	234	increase
AlMed_G023657	chr16	13339122	13340634	13338441	13339284	163	decrease
AlMed_G024008	chr16	15200371	15204198	15200209	15200914	544	increase
AlMed_G023659	chr16	13345293	13349608	13345010	13346335	1043	increase
AlMed_G022719	chr16	2613278	2618345	2613549	2614147	598	decrease
AlMed_G023293	chr16	11098369	11098725	11098168	11099664	357	increase
AlMed_G023105	chr16	9658135	9658682	9657694	9658153	19	increase
AlMed_G022741	chr16	2786925	2792775	2790407	2791418	1011	increase
AlMed_G022730	chr16	2681817	2685456	2681715	2683638	1822	increase
AlMed_G023217	chr16	10560856	10561668	10561625	10562085	43	decrease
AlMed_G023069	chr16	9377662	9379092	9378647	9378767	120	increase
AlMed_G023044	chr16	9206664	9210039	9207903	9208379	476	increase
AlMed_G022546	chr16	1422911	1426917	1426803	1426976	114	increase
AlMed_G023783	chr16	14129548	14131624	14130697	14131260	563	increase
AlMed_G022371	chr16	281422	282621	282277	283136	344	decrease
AlMed_G023871	chr16	14564600	14568635	14566292	14567346	1054	increase
AlMed_G025022	chr16	20042222	20044520	20040849	20043436	1215	increase
AlMed_G023844	chr16	14448006	14450882	14447607	14449180	1175	increase
AlMed_G022827	chr16	3507868	3508378	3507630	3508203	336	decrease
AlMed_G024506	chr16	17677728	17683455	17679670	17679946	276	decrease
AlMed_G022752	chr16	2853662	2855390	2852027	2856121	1729	increase
AlMed_G023262	chr16	10926789	10928661	10926813	10926906	93	increase
AlMed_G023137	chr16	9918529	9919728	9918559	9918788	229	increase
AlMed_G025052	chr16	20198036	20201011	20199990	20200160	170	increase
AlMed_G023292	chr16	11098026	11099624	11098168	11099664	1456	increase
AlMed_G023132	chr16	9886722	9895186	9892143	9892255	112	decrease
AlMed_G023132	chr16	9886722	9895186	9893277	9893698	421	decrease
AlMed_G023229	chr16	10666285	10667286	10666301	10666728	427	increase
AlMed_G022396	chr16	416336	416898	416732	417040	166	decrease
AlMed_G023619	chr16	13087081	13088372	13087524	13088104	580	decrease
AlMed_G022998	chr16	8697191	8698113	8697513	8697782	269	increase
AlMed_G023407_AlMed_G023411	chr16	11814074	11851384	11821406	11822019	613	increase
AlMed_G023407_AlMed_G023411	chr16	11814074	11851384	11826255	11826879	624	increase
