geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
augustus_masked-chr4-processed-gene-2.31	chr4	200817	202610	200888	201282	394	increase
augustus_masked-chr4-processed-gene-2.31	chr4	200817	202610	202343	202572	229	increase
maker-chr4-augustus-gene-208.8	chr4	20808318	20810020	20808027	20808914	597	increase
augustus_masked-chr4-processed-gene-251.35	chr4	25183596	25188000	25184772	25185058	286	increase
augustus_masked-chr4-processed-gene-15.15	chr4	1530203	1533191	1532440	1532800	360	decrease
augustus_masked-chr4-processed-gene-18.23	chr4	1804472	1806435	1804352	1804706	235	increase
augustus_masked-chr4-processed-gene-18.23	chr4	1804472	1806435	1805390	1805962	572	decrease
augustus_masked-chr4-processed-gene-240.4	chr4	24079790	24083451	24082245	24082349	104	decrease
augustus_masked-chr4-processed-gene-217.11	chr4	21727687	21729325	21727995	21728264	269	increase
maker-chr4-augustus-gene-182.32	chr4	18245876	18247032	18246051	18247447	981	decrease
maker-chr4-augustus-gene-224.11	chr4	22401243	22402593	22400912	22401866	624	increase
maker-chr4-augustus-gene-130.14	chr4	13061882	13067075	13063426	13064082	656	increase
maker-chr4-augustus-gene-130.14	chr4	13061882	13067075	13066241	13066495	254	decrease
maker-chr4-augustus-gene-210.9	chr4	21013698	21016646	21015081	21015536	455	increase
maker-chr4-augustus-gene-210.9	chr4	21013698	21016646	21016268	21016496	228	increase
augustus_masked-chr4-processed-gene-210.37	chr4	21019890	21021287	21018397	21020235	346	increase
augustus_masked-chr4-processed-gene-145.22	chr4	14550128	14553181	14550558	14550612	54	decrease
maker-chr4-augustus-gene-171.27	chr4	17120232	17123038	17121551	17122195	644	increase
maker-chr4-augustus-gene-8.13	chr4	833479	834661	833545	834134	589	decrease
maker-chr4-augustus-gene-236.30	chr4	23623558	23625447	23624583	23625934	864	increase
augustus_masked-chr4-processed-gene-168.19	chr4	16851164	16852462	16851717	16851930	213	decrease
maker-chr4-augustus-gene-236.28	chr4	23609868	23612727	23611613	23612215	602	decrease
maker-chr4-augustus-gene-252.37	chr4	25208610	25211327	25209170	25209670	500	decrease
maker-chr4-augustus-gene-220.1	chr4	21972900	21973821	21970984	21973130	231	decrease
maker-chr4-augustus-gene-44.6	chr4	4466613	4471248	4468329	4468881	552	increase
maker-chr4-augustus-gene-185.11	chr4	18515462	18521866	18518600	18519383	783	increase
maker-chr4-augustus-gene-185.11	chr4	18515462	18521866	18519982	18520366	384	increase
maker-chr4-augustus-gene-220.14	chr4	21999292	22002654	21999242	21999416	125	increase
maker-chr4-augustus-gene-220.14	chr4	21999292	22002654	22000823	22000918	95	increase
augustus_masked-chr4-processed-gene-233.12	chr4	23304813	23309526	23308322	23309056	734	increase
maker-chr4-augustus-gene-220.15	chr4	22002852	22005853	22003850	22004615	765	increase
maker-chr4-augustus-gene-127.3	chr4	12781251	12784950	12783583	12783931	348	increase
maker-chr4-augustus-gene-32.6	chr4	3242121	3244584	3242789	3243461	672	decrease
maker-chr4-augustus-gene-214.24	chr4	21414142	21415136	21415087	21415356	49	increase
augustus_masked-chr4-processed-gene-245.6	chr4	24509990	24511188	24511116	24511242	72	decrease
maker-chr4-augustus-gene-142.10	chr4	14279446	14280219	14280075	14280533	144	increase
augustus_masked-chr4-processed-gene-200.14	chr4	20081353	20084855	20081604	20081715	111	increase
augustus_masked-chr4-processed-gene-200.14	chr4	20081353	20084855	20082413	20082722	309	decrease
augustus_masked-chr4-processed-gene-200.14	chr4	20081353	20084855	20084325	20084501	176	increase
maker-chr4-augustus-gene-199.33	chr4	19985657	19988919	19986364	19986758	394	increase
maker-chr4-augustus-gene-139.12	chr4	13903439	13908978	13906696	13906946	250	decrease
maker-chr4-augustus-gene-139.12	chr4	13903439	13908978	13907608	13908235	627	increase
augustus_masked-chr4-processed-gene-198.19	chr4	19801696	19806893	19803561	19803924	363	decrease
augustus_masked-chr4-processed-gene-198.19	chr4	19801696	19806893	19806299	19806643	344	decrease
maker-chr4-augustus-gene-127.0	chr4	12693219	12696604	12694398	12694837	439	decrease
maker-chr4-augustus-gene-127.0	chr4	12693219	12696604	12695566	12696140	574	increase
maker-chr4-augustus-gene-234.23	chr4	23430879	23437198	23432183	23432916	733	decrease
maker-chr4-augustus-gene-176.1	chr4	17656483	17659356	17657479	17657620	141	increase
maker-chr4-augustus-gene-176.1	chr4	17656483	17659356	17658188	17658965	777	decrease
maker-chr4-augustus-gene-22.15	chr4	2256044	2260957	2256786	2257460	674	decrease
maker-chr4-augustus-gene-22.15	chr4	2256044	2260957	2260601	2262281	356	increase
maker-chr4-augustus-gene-239.29	chr4	23911974	23912581	23912083	23912229	146	decrease
augustus_masked-chr4-processed-gene-249.44	chr4	24930386	24931008	24930624	24930954	330	decrease
augustus_masked-chr4-processed-gene-253.36	chr4	25365142	25369657	25366696	25367964	1268	increase
augustus_masked-chr4-processed-gene-137.8	chr4	13743643	13745581	13743869	13744918	1049	decrease
maker-chr4-augustus-gene-170.13	chr4	17021518	17024879	17024167	17024208	41	decrease
augustus_masked-chr4-processed-gene-172.5	chr4	17222647	17225667	17222655	17226829	3012	decrease
maker-chr4-augustus-gene-230.45	chr4	23025198	23028208	23025732	23026244	512	decrease
maker-chr4-augustus-gene-148.5	chr4	14816344	14820395	14816510	14816733	223	decrease
maker-chr4-augustus-gene-148.5	chr4	14816344	14820395	14817799	14817885	86	increase
maker-chr4-augustus-gene-148.5	chr4	14816344	14820395	14819256	14819805	549	decrease
maker-chr4-augustus-gene-204.42	chr4	20407432	20412845	20409847	20410327	480	increase
maker-chr4-augustus-gene-204.42	chr4	20407432	20412845	20411820	20412134	314	increase
augustus_masked-chr4-processed-gene-91.13	chr4	9177973	9180619	9178380	9178941	561	decrease
augustus_masked-chr4-processed-gene-91.13	chr4	9177973	9180619	9179683	9180065	382	decrease
maker-chr4-augustus-gene-92.22	chr4	9243957	9248060	9245292	9246040	748	increase
maker-chr4-augustus-gene-92.22	chr4	9243957	9248060	9247925	9248366	135	decrease
maker-chr4-augustus-gene-15.3	chr4	1526935	1530026	1528618	1528671	53	decrease
maker-chr4-augustus-gene-260.2	chr4	26028946	26031184	26030202	26030727	525	decrease
maker-chr4-augustus-gene-162.21	chr4	16248595	16252005	16249840	16250327	487	decrease
maker-chr4-augustus-gene-162.21	chr4	16248595	16252005	16250728	16250987	259	increase
maker-chr4-augustus-gene-199.29	chr4	19972867	19980345	19974344	19974826	482	increase
maker-chr4-augustus-gene-199.29	chr4	19972867	19980345	19975666	19975858	192	decrease
maker-chr4-augustus-gene-199.29	chr4	19972867	19980345	19980281	19980661	64	increase
augustus_masked-chr4-processed-gene-148.22	chr4	14841779	14858488	14846206	14846529	323	increase
augustus_masked-chr4-processed-gene-148.22	chr4	14841779	14858488	14848896	14853028	4132	increase
augustus_masked-chr4-processed-gene-148.22	chr4	14841779	14858488	14853906	14854611	705	increase
augustus_masked-chr4-processed-gene-148.22	chr4	14841779	14858488	14857663	14858171	508	increase
maker-chr4-augustus-gene-28.33	chr4	2872531	2877305	2876090	2877343	1215	decrease
maker-chr4-augustus-gene-195.12	chr4	19500979	19502822	19501193	19501284	91	increase
maker-chr4-augustus-gene-257.39	chr4	25754088	25757076	25754351	25754986	635	increase
maker-chr4-augustus-gene-228.16	chr4	22881651	22884481	22881363	22882128	478	increase
maker-chr4-augustus-gene-228.16	chr4	22881651	22884481	22882988	22883357	369	increase
maker-chr4-augustus-gene-50.19	chr4	5014575	5015759	5014658	5016096	1101	decrease
maker-chr4-augustus-gene-242.11	chr4	24191568	24192174	24191215	24192141	574	decrease
maker-chr4-augustus-gene-43.6	chr4	4305311	4312793	4305975	4306166	191	increase
maker-chr4-augustus-gene-43.6	chr4	4305311	4312793	4307144	4308054	910	increase
maker-chr4-augustus-gene-39.16	chr4	3900818	3901919	3900918	3901626	708	decrease
maker-chr4-augustus-gene-153.12	chr4	15322133	15327895	15326085	15326558	473	decrease
maker-chr4-augustus-gene-176.9	chr4	17642936	17648471	17646608	17647323	715	decrease
maker-chr4-augustus-gene-176.9	chr4	17642936	17648471	17645259	17645772	513	increase
augustus_masked-chr4-processed-gene-141.23	chr4	14173498	14174305	14172988	14174894	808	increase
maker-chr4-augustus-gene-219.36	chr4	21977958	21980881	21978951	21979613	662	increase
maker-chr4-augustus-gene-232.28	chr4	23182433	23186280	23183596	23184118	522	decrease
maker-chr4-augustus-gene-232.28	chr4	23182433	23186280	23185416	23185758	342	increase
maker-chr4-augustus-gene-167.22	chr4	16704156	16705707	16704744	16704819	75	decrease
augustus_masked-chr4-processed-gene-163.0	chr4	16278297	16290475	16279784	16280931	1147	decrease
augustus_masked-chr4-processed-gene-163.0	chr4	16278297	16290475	16281417	16281732	315	increase
augustus_masked-chr4-processed-gene-163.0	chr4	16278297	16290475	16286930	16288527	1597	increase
maker-chr4-augustus-gene-210.11	chr4	21042483	21046761	21042917	21043064	147	increase
maker-chr4-augustus-gene-210.11	chr4	21042483	21046761	21044559	21045267	708	increase
maker-chr4-augustus-gene-210.11	chr4	21042483	21046761	21045771	21046569	798	increase
maker-chr4-augustus-gene-148.9	chr4	14873967	14884396	14883249	14883442	193	decrease
maker-chr4-augustus-gene-28.35	chr4	2882822	2887045	2886196	2886628	432	decrease
maker-chr4-augustus-gene-210.1	chr4	20984529	20987066	20986043	20986196	153	decrease
maker-chr4-augustus-gene-149.11	chr4	14951164	14954215	14952741	14953493	752	increase
maker-chr4-augustus-gene-241.14	chr4	24151684	24155744	24153699	24154207	508	increase
maker-chr4-augustus-gene-26.12	chr4	2611495	2618500	2617455	2618244	789	decrease
augustus_masked-chr4-processed-gene-146.3	chr4	14664280	14666527	14664084	14664661	382	decrease
maker-chr4-augustus-gene-7.2	chr4	768921	772222	770544	770988	444	increase
maker-chr4-augustus-gene-7.2	chr4	768921	772222	771594	771729	135	decrease
augustus_masked-chr4-processed-gene-173.23	chr4	17371295	17374987	17371705	17372199	494	decrease
augustus_masked-chr4-processed-gene-173.23	chr4	17371295	17374987	17372775	17373552	777	increase
augustus_masked-chr4-processed-gene-205.10	chr4	20484859	20490139	20486152	20486837	685	increase
augustus_masked-chr4-processed-gene-205.10	chr4	20484859	20490139	20487941	20489191	1250	increase
augustus_masked-chr4-processed-gene-212.11	chr4	21260644	21263787	21261240	21262194	954	increase
augustus_masked-chr4-processed-gene-212.11	chr4	21260644	21263787	21263141	21264450	646	decrease
augustus_masked-chr4-processed-gene-232.25	chr4	23268296	23269207	23268009	23269713	912	decrease
maker-chr4-augustus-gene-262.16	chr4	26273151	26274921	26273382	26273958	576	increase
augustus_masked-chr4-processed-gene-189.8	chr4	18925540	18927578	18926654	18927052	398	decrease
maker-chr4-augustus-gene-176.3	chr4	17675512	17680596	17676877	17677412	535	increase
maker-chr4-augustus-gene-176.3	chr4	17675512	17680596	17679493	17680060	567	increase
maker-chr4-augustus-gene-220.7	chr4	22022222	22023746	22023487	22023551	64	increase
maker-chr4-augustus-gene-178.28	chr4	17877552	17879718	17878076	17878526	450	decrease
maker-chr4-augustus-gene-207.14	chr4	20748553	20755147	20749243	20749679	436	increase
maker-chr4-augustus-gene-207.14	chr4	20748553	20755147	20750980	20751561	581	increase
maker-chr4-augustus-gene-207.14	chr4	20748553	20755147	20752632	20753066	434	decrease
maker-chr4-augustus-gene-207.14	chr4	20748553	20755147	20753903	20754309	406	increase
augustus_masked-chr4-processed-gene-42.7	chr4	4260416	4264618	4262237	4265320	2381	decrease
augustus_masked-chr4-processed-gene-42.7	chr4	4260416	4264618	4259319	4260608	193	decrease
augustus_masked-chr4-processed-gene-257.15	chr4	25714311	25717255	25716027	25716664	637	increase
maker-chr4-augustus-gene-172.28	chr4	17282761	17284394	17283106	17283118	12	decrease
maker-chr4-augustus-gene-172.28	chr4	17282761	17284394	17283694	17284149	455	increase
maker-chr4-augustus-gene-156.6	chr4	15607855	15611484	15608341	15609012	671	increase
maker-chr4-augustus-gene-231.4	chr4	23140692	23143096	23141864	23142418	554	increase
maker-chr4-augustus-gene-26.13	chr4	2682140	2682675	2681555	2683622	536	decrease
augustus_masked-chr4-processed-gene-244.29	chr4	24471151	24479206	24472269	24472497	228	decrease
augustus_masked-chr4-processed-gene-244.29	chr4	24471151	24479206	24474396	24475131	735	increase
augustus_masked-chr4-processed-gene-244.29	chr4	24471151	24479206	24477354	24477846	492	decrease
maker-chr4-augustus-gene-240.18	chr4	24006493	24008552	24007759	24008035	276	decrease
maker-chr4-augustus-gene-220.3	chr4	21987364	21991446	21987497	21987549	52	decrease
maker-chr4-augustus-gene-220.3	chr4	21987364	21991446	21988650	21989612	962	increase
maker-chr4-augustus-gene-220.3	chr4	21987364	21991446	21991184	21991438	254	decrease
augustus_masked-chr4-processed-gene-51.13	chr4	5098041	5098604	5098064	5098607	540	decrease
augustus_masked-chr4-processed-gene-171.7	chr4	17132009	17135438	17133013	17133628	615	decrease
maker-chr4-augustus-gene-194.11	chr4	19430915	19433829	19432085	19432390	305	decrease
maker-chr4-augustus-gene-194.11	chr4	19430915	19433829	19433071	19433665	594	increase
maker-chr4-augustus-gene-127.5	chr4	12741297	12746582	12740998	12741339	43	decrease
maker-chr4-augustus-gene-127.5	chr4	12741297	12746582	12745233	12745547	314	decrease
maker-chr4-augustus-gene-88.2	chr4	8817296	8818925	8817620	8817824	204	increase
maker-chr4-augustus-gene-88.2	chr4	8817296	8818925	8818390	8818856	466	decrease
maker-chr4-augustus-gene-172.19	chr4	17192936	17194459	17194068	17194525	391	increase
maker-chr4-augustus-gene-94.1	chr4	9388897	9393066	9389013	9390455	1442	decrease
maker-chr4-augustus-gene-251.14	chr4	25119386	25124534	25121755	25122250	495	increase
maker-chr4-augustus-gene-251.14	chr4	25119386	25124534	25122925	25123335	410	increase
maker-chr4-augustus-gene-196.12	chr4	19686587	19689746	19687065	19687228	163	decrease
maker-chr4-augustus-gene-29.5	chr4	2974699	2977748	2975706	2975923	217	decrease
augustus_masked-chr4-processed-gene-142.12	chr4	14204012	14205785	14205265	14205539	274	decrease
maker-chr4-augustus-gene-263.35	chr4	26296227	26302074	26298079	26298592	513	increase
maker-chr4-augustus-gene-263.35	chr4	26296227	26302074	26299414	26300187	773	increase
maker-chr4-augustus-gene-263.35	chr4	26296227	26302074	26295988	26296462	236	increase
maker-chr4-augustus-gene-19.1	chr4	1928069	1931425	1929561	1930128	567	decrease
maker-chr4-augustus-gene-175.16	chr4	17521079	17522573	17521143	17521486	343	decrease
maker-chr4-augustus-gene-175.16	chr4	17521079	17522573	17521946	17522129	183	decrease
maker-chr4-augustus-gene-178.38	chr4	17857008	17861451	17857404	17857743	339	increase
maker-chr4-augustus-gene-178.38	chr4	17857008	17861451	17860081	17860579	498	increase
maker-chr4-augustus-gene-206.25	chr4	20652001	20653900	20652696	20652759	63	decrease
maker-chr4-augustus-gene-206.25	chr4	20652001	20653900	20653327	20653661	334	increase
maker-chr4-augustus-gene-174.5	chr4	17483005	17484728	17483642	17483991	349	decrease
maker-chr4-augustus-gene-174.5	chr4	17483005	17484728	17484596	17484918	132	increase
maker-chr4-augustus-gene-249.2	chr4	24943391	24944931	24944662	24945194	269	increase
maker-chr4-augustus-gene-174.3	chr4	17473199	17474951	17473609	17474801	1192	increase
maker-chr4-augustus-gene-173.16	chr4	17383562	17388526	17384835	17385198	363	increase
maker-chr4-augustus-gene-173.16	chr4	17383562	17388526	17387140	17387585	445	increase
maker-chr4-augustus-gene-73.11	chr4	7335549	7338846	7336230	7336830	600	increase
maker-chr4-augustus-gene-73.11	chr4	7335549	7338846	7337807	7338189	382	increase
maker-chr4-augustus-gene-224.14	chr4	22422992	22424864	22423898	22424466	568	increase
maker-chr4-augustus-gene-228.6	chr4	22866317	22868338	22866592	22867302	710	increase
augustus_masked-chr4-processed-gene-32.24	chr4	3206840	3207805	3206473	3208558	966	decrease
maker-chr4-augustus-gene-212.39	chr4	21278290	21283801	21278985	21279253	268	increase
maker-chr4-augustus-gene-212.39	chr4	21278290	21283801	21280327	21280999	672	decrease
maker-chr4-augustus-gene-212.39	chr4	21278290	21283801	21282224	21282600	376	increase
maker-chr4-augustus-gene-170.4	chr4	17037609	17042767	17041844	17042380	536	increase
maker-chr4-augustus-gene-170.4	chr4	17037609	17042767	17038940	17040425	1485	decrease
maker-chr4-augustus-gene-258.22	chr4	25782501	25783807	25782879	25782958	79	increase
maker-chr4-augustus-gene-258.22	chr4	25782501	25783807	25783802	25784382	5	increase
augustus_masked-chr4-processed-gene-258.18	chr4	25849041	25851223	25849920	25850443	523	increase
maker-chr4-augustus-gene-28.25	chr4	2802584	2804514	2801368	2804463	1880	increase
augustus_masked-chr4-processed-gene-141.20	chr4	14153281	14155601	14153566	14153997	431	decrease
augustus_masked-chr4-processed-gene-141.20	chr4	14153281	14155601	14154891	14155031	140	decrease
maker-chr4-augustus-gene-255.34	chr4	25549203	25550768	25549632	25550718	1086	increase
maker-chr4-augustus-gene-79.8	chr4	7983687	7988064	7983593	7983882	196	decrease
maker-chr4-augustus-gene-79.8	chr4	7983687	7988064	7987280	7987416	136	decrease
maker-chr4-augustus-gene-2.11	chr4	207775	210865	207487	208065	291	increase
maker-chr4-augustus-gene-2.11	chr4	207775	210865	208452	208942	490	decrease
maker-chr4-augustus-gene-2.11	chr4	207775	210865	209403	209659	256	increase
augustus_masked-chr4-processed-gene-268.2	chr4	26789693	26792398	26789987	26790492	505	decrease
maker-chr4-augustus-gene-11.9	chr4	1155202	1158360	1156622	1156888	266	decrease
maker-chr4-augustus-gene-269.8	chr4	26889787	26893243	26889834	26890325	491	increase
maker-chr4-augustus-gene-269.8	chr4	26889787	26893243	26891271	26891564	293	increase
maker-chr4-augustus-gene-200.45	chr4	20014723	20016024	20013574	20014942	220	increase
maker-chr4-augustus-gene-228.1	chr4	22809462	22811487	22810258	22810359	101	decrease
augustus_masked-chr4-processed-gene-260.44	chr4	26073900	26079183	26074987	26075422	435	decrease
augustus_masked-chr4-processed-gene-260.44	chr4	26073900	26079183	26075913	26075944	31	decrease
augustus_masked-chr4-processed-gene-260.44	chr4	26073900	26079183	26076655	26077545	890	increase
maker-chr4-augustus-gene-4.31	chr4	412761	415084	413862	414375	513	decrease
maker-chr4-augustus-gene-202.20	chr4	20205821	20210789	20210100	20210321	221	increase
augustus_masked-chr4-processed-gene-233.9	chr4	23321785	23323672	23323174	23324034	498	increase
augustus_masked-chr4-processed-gene-84.3	chr4	8412577	8413849	8413212	8414380	637	decrease
maker-chr4-augustus-gene-192.22	chr4	19210868	19212397	19211948	19212603	449	increase
maker-chr4-augustus-gene-255.36	chr4	25488324	25489730	25486113	25490450	1407	decrease
augustus_masked-chr4-processed-gene-242.52	chr4	24251325	24252894	24251627	24251858	231	decrease
augustus_masked-chr4-processed-gene-162.2	chr4	16193419	16197425	16193077	16194502	1084	increase
maker-chr4-augustus-gene-256.0	chr4	25588472	25590445	25590054	25590327	273	decrease
augustus_masked-chr4-processed-gene-199.19	chr4	19982066	19984724	19983863	19984246	383	increase
augustus_masked-chr4-processed-gene-15.16	chr4	1538345	1539474	1539011	1539537	463	decrease
maker-chr4-augustus-gene-228.2	chr4	22812555	22813923	22813108	22813907	799	decrease
maker-chr4-augustus-gene-4.33	chr4	459483	462435	462014	462324	310	increase
augustus_masked-chr4-processed-gene-252.12	chr4	25273965	25276835	25274362	25274688	326	increase
augustus_masked-chr4-processed-gene-163.7	chr4	16312793	16314955	16312865	16314069	1204	increase
augustus_masked-chr4-processed-gene-214.2	chr4	21429763	21435094	21432155	21432471	316	decrease
augustus_masked-chr4-processed-gene-214.2	chr4	21429763	21435094	21433120	21433819	699	increase
augustus_masked-chr4-processed-gene-199.0	chr4	19889027	19892504	19888419	19889123	97	decrease
maker-chr4-augustus-gene-145.2	chr4	14536092	14538674	14536818	14537381	563	decrease
augustus_masked-chr4-processed-gene-231.23	chr4	23176368	23179812	23178748	23178919	171	decrease
augustus_masked-chr4-processed-gene-231.23	chr4	23176368	23179812	23179353	23179750	397	increase
augustus_masked-chr4-processed-gene-184.27	chr4	18434502	18435756	18434536	18435329	793	decrease
maker-chr4-augustus-gene-177.34	chr4	17774870	17777803	17775811	17776141	330	increase
maker-chr4-augustus-gene-177.34	chr4	17774870	17777803	17776717	17777317	600	decrease
augustus_masked-chr4-processed-gene-23.0	chr4	2291365	2291811	2290518	2293047	447	decrease
maker-chr4-augustus-gene-151.0	chr4	15116477	15118001	15117025	15117259	234	decrease
maker-chr4-augustus-gene-259.16	chr4	25958166	25963150	25958770	25959190	420	decrease
augustus_masked-chr4-processed-gene-227.3	chr4	22729829	22733683	22730689	22730856	167	decrease
augustus_masked-chr4-processed-gene-227.3	chr4	22729829	22733683	22732579	22732810	231	decrease
augustus_masked-chr4-processed-gene-242.36	chr4	24223955	24226341	24225089	24225535	446	increase
maker-chr4-augustus-gene-178.35	chr4	17845480	17847687	17845436	17846784	1305	increase
maker-chr4-augustus-gene-242.17	chr4	24224209	24227497	24225089	24225535	446	increase
maker-chr4-augustus-gene-245.37	chr4	24559877	24561986	24560259	24560841	582	increase
maker-chr4-augustus-gene-245.37	chr4	24559877	24561986	24561954	24562513	32	increase
augustus_masked-chr4-processed-gene-244.26	chr4	24421793	24424151	24421034	24422730	938	increase
augustus_masked-chr4-processed-gene-263.21_maker-chr4-augustus-gene-263.40	chr4	26353322	26364504	26354390	26354890	500	increase
augustus_masked-chr4-processed-gene-263.21_maker-chr4-augustus-gene-263.40	chr4	26353322	26364504	26362905	26363680	775	increase
augustus_masked-chr4-processed-gene-271.57	chr4	27227584	27236871	27228587	27229030	443	increase
augustus_masked-chr4-processed-gene-271.57	chr4	27227584	27236871	27230419	27230928	509	increase
augustus_masked-chr4-processed-gene-271.57	chr4	27227584	27236871	27232970	27233156	186	increase
augustus_masked-chr4-processed-gene-271.57	chr4	27227584	27236871	27236146	27236892	725	increase
maker-chr4-augustus-gene-222.5	chr4	22238941	22243013	22242123	22243720	890	increase
augustus_masked-chr4-processed-gene-161.19	chr4	16099873	16100656	16099216	16101258	784	increase
augustus_masked-chr4-processed-gene-51.16	chr4	5136246	5139120	5136510	5137210	700	decrease
augustus_masked-chr4-processed-gene-51.16	chr4	5136246	5139120	5137918	5138015	97	increase
augustus_masked-chr4-processed-gene-51.16	chr4	5136246	5139120	5138584	5138872	288	decrease
maker-chr4-augustus-gene-22.13	chr4	2235825	2239258	2237735	2238761	1026	increase
maker-chr4-augustus-gene-130.12	chr4	13024854	13028316	13026072	13026478	406	increase
maker-chr4-augustus-gene-130.12	chr4	13024854	13028316	13026846	13027179	333	decrease
maker-chr4-augustus-gene-255.26	chr4	25491606	25492512	25491602	25492091	486	increase
augustus_masked-chr4-processed-gene-251.52	chr4	25177015	25178924	25178082	25178172	90	increase
augustus_masked-chr4-processed-gene-72.10	chr4	7279810	7280718	7279998	7280457	459	increase
maker-chr4-augustus-gene-232.49	chr4	23275498	23283927	23276392	23277735	1343	increase
