seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
chr15,12029438,12037641,8204,*,549,314.237075597611,-1.52207706389385,-113.846522682502,1.49873357013324e-05,0.000526010262707323,6258390,6258938,549
chr13,14862850,14867685,4836,*,287,183.386942758306,-1.66092218201205,-91.640264059379,1.49873357013324e-05,0.000526010262707323,4303400,4303686,287
chr15,26602571,26609242,6672,*,421,196.512921737071,-1.40405387829518,-70.5241512995644,1.49873357013324e-05,0.000526010262707323,6686666,6687086,421
chr14,22145321,22148114,2794,*,242,83.0397882727287,-1.04712661028962,-64.8144703463414,1.49873357013324e-05,0.000526010262707323,5546731,5546972,242
chr10,10635892,10641454,5563,*,365,172.349573299235,-1.35013856963983,-62.490836406745,1.49873357013324e-05,0.000526010262707323,1531265,1531629,365
chr9,23614135,23618211,4077,*,203,120.388225461862,-1.53858559097593,-59.7410218089673,1.49873357013324e-05,0.000526010262707323,977674,977876,203
chr13,4392588,4395836,3249,*,234,88.3425855719332,-1.10458796599878,-58.1443879726562,1.49873357013324e-05,0.000526010262707323,4013155,4013388,234
chr9,17055810,17061004,5195,*,395,125.104109485788,-1.0555164405795,-55.5111003756351,1.49873357013324e-05,0.000526010262707323,791442,791836,395
chr16,13262810,13265334,2525,*,204,133.354760289412,-1.55828179360049,-52.3234992695215,1.49873357013324e-05,0.000526010262707323,7232451,7232654,204
chr16,13253466,13254940,1475,*,123,87.2087072661122,-1.75422602981634,-51.1588518423235,1.49873357013324e-05,0.000526010262707323,7231783,7231905,123
chr15,9894938,9899972,5035,*,291,108.618457250318,-1.14950187942987,-50.3991590924979,1.49873357013324e-05,0.000526010262707323,6162310,6162600,291
chr9,22382962,22388632,5671,*,392,139.60175292128,-1.07824897828685,-50.3957766592668,1.49873357013324e-05,0.000526010262707323,933757,934148,392
chr11,22858225,22860335,2111,*,152,64.2508643944434,-1.2612608310174,-49.864387208584,1.49873357013324e-05,0.000526010262707323,2761838,2761989,152
chr16,11196897,11199308,2412,*,149,68.4547357371375,-1.3181536437417,-49.2668358357557,1.49873357013324e-05,0.000526010262707323,7143810,7143958,149
chr12,17590375,17592859,2485,*,130,59.1404690835868,-1.35473585212547,-49.0237428160665,1.49873357013324e-05,0.000526010262707323,3507291,3507420,130
chr13,15344250,15346060,1811,*,149,53.9634602798271,-1.0632503718981,-47.931887306222,1.49873357013324e-05,0.000526010262707323,4323413,4323561,149
chr15,4548182,4551685,3504,*,238,153.796501269144,-1.65930973203768,-47.7019430497532,1.49873357013324e-05,0.000526010262707323,5905630,5905867,238
chr10,3874207,3877143,2937,*,161,66.3303398839022,-1.21084178219007,-46.2715994230598,1.49873357013324e-05,0.000526010262707323,1335681,1335841,161
chr11,2637994,2639268,1275,*,79,48.5403984162956,-1.70021033806746,-45.2127206180753,1.49873357013324e-05,0.000526010262707323,2096090,2096168,79
chr15,14489700,14490402,703,*,52,31.6076038797203,-1.71333451660473,-45.1555943373138,1.49873357013324e-05,0.000526010262707323,6366348,6366399,52
chr15,25984554,25987864,3311,*,174,86.4970403461748,-1.44652222628081,-44.5801655869432,1.49873357013324e-05,0.000526010262707323,6670652,6670825,174
chr11,11652793,11655807,3015,*,182,87.3867740780193,-1.30178758205226,-43.9994003811076,1.49873357013324e-05,0.000526010262707323,2487190,2487371,182
chr15,25948787,25954317,5531,*,370,113.233787965939,-1.06150950688444,-43.8235795099005,1.49873357013324e-05,0.000526010262707323,6670037,6670406,370
chr14,13294997,13297461,2465,*,145,78.5744358456822,-1.44763338583956,-43.792490547682,1.49873357013324e-05,0.000526010262707323,5307672,5307816,145
chr13,13274522,13278631,4110,*,263,98.4732515455173,-1.17028411174246,-43.5951620780505,1.49873357013324e-05,0.000526010262707323,4237257,4237519,263
chr12,7212554,7216114,3561,*,202,100.171239412793,-1.45364887587917,-43.0786681547104,1.49873357013324e-05,0.000526010262707323,3194254,3194455,202
chr12,2045119,2047716,2598,*,120,56.1680941301588,-1.38338053037648,-42.7366162198859,1.49873357013324e-05,0.000526010262707323,3001597,3001716,120
chr14,23495472,23498336,2865,*,161,60.8399408939961,-1.17541041908011,-41.6909812506556,1.49873357013324e-05,0.000526010262707323,5603510,5603670,161
chr9,23619489,23619551,63,*,8,8.68843742561507,-2.54042281946232,-40.9157430126227,1.49873357013324e-05,0.000526010262707323,977877,977884,8
chr12,13913563,13914977,1415,*,94,42.2388689748448,-1.28424302909109,-40.8523004461084,1.49873357013324e-05,0.000526010262707323,3357843,3357936,94
chr15,9906195,9910458,4264,*,221,82.1153437056828,-1.15476250616172,-40.8167456082983,1.49873357013324e-05,0.000526010262707323,6162822,6163042,221
chr15,8154573,8159045,4473,*,228,102.204272303834,-1.26092163265938,-39.2606869785954,1.49873357013324e-05,0.000526010262707323,6080188,6080415,228
chr10,7407781,7409325,1545,*,87,37.812842197794,-1.31134059374918,-38.6578119072188,1.49873357013324e-05,0.000526010262707323,1475928,1476014,87
chr16,11183606,11188612,5007,*,230,64.1540163356716,-0.965720913493408,-38.1913192244494,1.49873357013324e-05,0.000526010262707323,7143316,7143545,230
chr14,4105323,4106620,1298,*,95,35.2221293115043,-1.12614643775784,-37.8170911973525,1.49873357013324e-05,0.000526010262707323,4886686,4886780,95
chr16,1300395,1301668,1274,*,87,34.4664686329813,-1.25301077836951,-36.8824444332935,1.49873357013324e-05,0.000526010262707323,6791677,6791763,87
chr12,15335485,15337009,1525,*,109,48.4267298634003,-1.31330470094351,-36.6165357529382,1.49873357013324e-05,0.000526010262707323,3413895,3414003,109
chr16,9708312,9709426,1115,*,73,34.0768596302503,-1.41201405383797,-35.9216025608859,1.49873357013324e-05,0.000526010262707323,7080508,7080580,73
chr15,27823493,27824849,1357,*,102,34.6030945001353,-1.07355212896081,-35.6095925887915,1.49873357013324e-05,0.000526010262707323,6733319,6733420,102
chr10,5297746,5299910,2165,*,146,70.4710026845756,-1.21478747179374,-35.2558708619705,1.49873357013324e-05,0.000526010262707323,1388893,1389038,146
chr9,26269087,26272374,3288,*,201,55.8951792113473,-0.849667565486824,-35.2056296123363,1.49873357013324e-05,0.000526010262707323,1083949,1084149,201
