geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
augustus_masked-chr4-processed-gene-2.31	chr4	200817	202610	200901	201370	469	increase
maker-chr4-augustus-gene-171.18	chr4	17128049	17129976	17127696	17128053	5	decrease
maker-chr4-augustus-gene-208.8	chr4	20808318	20810020	20808370	20809061	691	increase
augustus_masked-chr4-processed-gene-251.35	chr4	25183596	25188000	25184560	25184982	422	increase
augustus_masked-chr4-processed-gene-251.35	chr4	25183596	25188000	25186503	25186920	417	increase
augustus_masked-chr4-processed-gene-15.15	chr4	1530203	1533191	1530393	1530549	156	decrease
augustus_masked-chr4-processed-gene-18.23	chr4	1804472	1806435	1805428	1805511	83	decrease
maker-chr4-augustus-gene-177.41	chr4	17762073	17765329	17762422	17762696	274	decrease
augustus_masked-chr4-processed-gene-217.11	chr4	21727687	21729325	21727849	21728202	353	increase
maker-chr4-augustus-gene-182.32	chr4	18245876	18247032	18244927	18247447	1157	decrease
augustus_masked-chr4-processed-gene-32.23	chr4	3275564	3276892	3275919	3276147	228	decrease
maker-chr4-augustus-gene-224.11	chr4	22401243	22402593	22401050	22401866	624	increase
maker-chr4-augustus-gene-130.14	chr4	13061882	13067075	13063176	13064040	864	increase
maker-chr4-augustus-gene-130.14	chr4	13061882	13067075	13066302	13066495	193	decrease
maker-chr4-augustus-gene-242.5	chr4	24239144	24243077	24241395	24241581	186	increase
maker-chr4-augustus-gene-210.9	chr4	21013698	21016646	21015082	21016775	1564	increase
augustus_masked-chr4-processed-gene-210.37	chr4	21019890	21021287	21018373	21020302	413	increase
maker-chr4-augustus-gene-171.27	chr4	17120232	17123038	17120664	17122128	1464	increase
maker-chr4-augustus-gene-8.13	chr4	833479	834661	833607	834537	930	decrease
maker-chr4-augustus-gene-236.30	chr4	23623558	23625447	23624583	23625209	626	increase
augustus_masked-chr4-processed-gene-253.25	chr4	25341710	25343748	25342505	25342654	149	increase
augustus_masked-chr4-processed-gene-168.19	chr4	16851164	16852462	16851619	16851930	311	decrease
maker-chr4-augustus-gene-252.37	chr4	25208610	25211327	25209294	25209537	243	decrease
maker-chr4-augustus-gene-220.1	chr4	21972900	21973821	21971288	21973125	226	decrease
maker-chr4-augustus-gene-44.6	chr4	4466613	4471248	4468288	4468950	662	increase
maker-chr4-augustus-gene-44.6	chr4	4466613	4471248	4469344	4469570	226	decrease
maker-chr4-augustus-gene-44.6	chr4	4466613	4471248	4470111	4470478	367	increase
maker-chr4-augustus-gene-185.11	chr4	18515462	18521866	18518814	18519814	1000	increase
maker-chr4-augustus-gene-220.14	chr4	21999292	22002654	22000329	22001115	786	increase
augustus_masked-chr4-processed-gene-233.12	chr4	23304813	23309526	23308322	23309347	1025	increase
augustus_masked-chr4-processed-gene-169.3	chr4	16920316	16921806	16921375	16921541	166	increase
maker-chr4-augustus-gene-32.6	chr4	3242121	3244584	3242468	3243460	992	decrease
maker-chr4-augustus-gene-214.24	chr4	21414142	21415136	21414836	21415410	300	increase
maker-chr4-augustus-gene-142.10	chr4	14279446	14280219	14279490	14280532	729	increase
maker-chr4-augustus-gene-271.19	chr4	27247983	27248905	27248057	27248280	223	decrease
augustus_masked-chr4-processed-gene-200.14	chr4	20081353	20084855	20084005	20084178	173	decrease
