geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
AlMed_G023660	chr16	13353576	13358653	13355933	13356469	536	decrease
AlMed_G023660	chr16	13353576	13358653	13358493	13358936	160	increase
AlMed_G022743	chr16	2805057	2805284	2802025	2805073	17	decrease
AlMed_G022440	chr16	657941	660674	657671	658751	811	increase
AlMed_G023938	chr16	14845803	14849220	14845675	14846955	1153	increase
AlMed_G023166	chr16	10134138	10134499	10134415	10134808	84	decrease
AlMed_G022336	chr16	97540	103822	98777	99376	599	increase
AlMed_G023152	chr16	9993842	9995186	9994425	9995242	761	decrease
AlMed_G024344	chr16	16837130	16837647	16836789	16838977	518	decrease
AlMed_G023483_AlMed_G023484	chr16	12277818	12280877	12278237	12279979	1742	decrease
AlMed_G023162	chr16	10098557	10098784	10098596	10098657	61	decrease
AlMed_G022777	chr16	3079728	3081250	3079643	3081469	1523	decrease
AlMed_G023145	chr16	9959964	9965479	9962643	9962759	116	increase
AlMed_G023956	chr16	14927506	14928447	14927427	14927966	461	decrease
AlMed_G022956	chr16	8018745	8020507	8020314	8020803	193	decrease
AlMed_G023033	chr16	9099311	9103210	9102777	9102996	219	decrease
AlMed_G023000	chr16	8699194	8703851	8702093	8702229	136	increase
AlMed_G023201	chr16	10450478	10457788	10452127	10452703	576	decrease
AlMed_G023122	chr16	9774354	9775620	9774939	9775544	605	increase
AlMed_G023376	chr16	11646419	11647749	11646739	11647236	497	decrease
AlMed_G022469	chr16	830516	834407	830398	830595	80	decrease
AlMed_G023664	chr16	13372261	13373879	13373455	13373960	424	increase
AlMed_G024266	chr16	16421737	16428806	16426510	16428539	2029	decrease
AlMed_G022779	chr16	3085772	3086921	3085807	3085894	87	decrease
AlMed_G022654	chr16	2110280	2111618	2110500	2111747	1118	decrease
AlMed_G023714	chr16	13636458	13642728	13637256	13637538	282	decrease
AlMed_G022737	chr16	2761565	2763181	2762138	2762160	22	increase
AlMed_G022583	chr16	1644322	1648762	1647598	1648224	626	decrease
AlMed_G022556	chr16	1474391	1475050	1475010	1476447	40	decrease
AlMed_G022902	chr16	4482070	4482619	4482605	4482657	14	increase
AlMed_G024521	chr16	17736773	17743543	17743396	17743466	70	increase
AlMed_G022545	chr16	1415466	1416963	1415531	1415646	115	increase
AlMed_G022545	chr16	1415466	1416963	1416833	1417069	130	increase
AlMed_G023615	chr16	13041241	13050108	13043192	13048389	5197	increase
AlMed_G023615	chr16	13041241	13050108	13040863	13042077	837	increase
AlMed_G024965	chr16	19753356	19753682	19753376	19753699	306	increase
AlMed_G022394	chr16	400716	402545	400526	401426	711	decrease
AlMed_G023523	chr16	12533537	12536756	12534626	12535012	386	increase
AlMed_G023523	chr16	12533537	12536756	12536629	12536883	127	increase
AlMed_G022388	chr16	372509	373643	373050	373722	593	decrease
AlMed_G024555	chr16	17936992	17937802	17937266	17937768	502	decrease
AlMed_G023103	chr16	9649796	9650992	9650480	9651014	512	decrease
AlMed_G022570	chr16	1573218	1574251	1573535	1573872	337	increase
AlMed_G023668	chr16	13397689	13398144	13397802	13399031	342	increase
AlMed_G023304	chr16	11207060	11210075	11207524	11208228	704	increase
AlMed_G024234	chr16	16273428	16276245	16274206	16275502	1296	decrease
AlMed_G022903	chr16	4483184	4483663	4483250	4483722	413	increase
AlMed_G022534	chr16	1359184	1363089	1362752	1363085	333	decrease
AlMed_G023658	chr16	13342413	13343972	13338841	13344303	1560	increase
AlMed_G022781	chr16	3096771	3103406	3102153	3102452	299	increase
AlMed_G024454	chr16	17410699	17414357	17410382	17410754	56	increase
AlMed_G024007	chr16	15196861	15198297	15197572	15198408	725	decrease
AlMed_G022917_AlMed_G022918	chr16	4624488	4633279	4624026	4626025	1538	decrease
AlMed_G023586	chr16	12876663	12882078	12882021	12882487	57	increase
AlMed_G022424	chr16	552616	555596	554994	555203	209	increase
AlMed_G022518	chr16	1201039	1209830	1207821	1208931	1110	increase
AlMed_G023581	chr16	12855847	12859343	12856610	12857567	957	decrease
AlMed_G023942	chr16	14857070	14860206	14858727	14858975	248	decrease
AlMed_G022450	chr16	698082	699902	694455	700260	1821	decrease
AlMed_G024182	chr16	16036917	16039726	16038007	16038130	123	decrease
AlMed_G023155	chr16	10009342	10009575	10008862	10009411	70	increase
AlMed_G023203	chr16	10463357	10465168	10464870	10465574	298	decrease
AlMed_G022770	chr16	3001861	3002360	3001752	3003781	500	decrease
AlMed_G023657	chr16	13339122	13340634	13338841	13344303	1513	increase
AlMed_G024008	chr16	15200371	15204198	15200007	15200966	596	decrease
AlMed_G023009	chr16	8814593	8814802	8814590	8815550	210	decrease
AlMed_G022697	chr16	2391123	2392829	2391445	2392162	717	increase
AlMed_G023659	chr16	13345293	13349608	13347739	13348382	643	increase
AlMed_G022719	chr16	2613278	2618345	2613316	2613780	464	increase
AlMed_G024847	chr16	19259276	19264312	19263423	19263766	343	decrease
AlMed_G023293	chr16	11098369	11098725	11097891	11099453	357	decrease
AlMed_G023420	chr16	11896826	11899219	11893781	11897090	265	increase
AlMed_G022741	chr16	2786925	2792775	2789114	2792438	3324	decrease
AlMed_G023669	chr16	13398397	13399206	13397802	13399031	635	increase
AlMed_G024534	chr16	17824599	17833054	17826924	17828612	1688	decrease
AlMed_G022925	chr16	5028134	5030337	5029847	5030379	490	decrease
AlMed_G022546	chr16	1422911	1426917	1426893	1427017	24	increase
AlMed_G022449	chr16	694972	697901	694455	700260	2930	decrease
AlMed_G025111	chr16	20424515	20430769	20428022	20430297	2275	decrease
AlMed_G023921	chr16	14766885	14767884	14766697	14767356	472	increase
